epoch,accuracy,precision,recall,f1,cost
1,0.634399,0.64222,0.843938,0.729389,0.643333
2,0.634399,0.64222,0.843938,0.729389,0.643313
3,0.634399,0.64222,0.843938,0.729389,0.6433
4,0.634399,0.64222,0.843938,0.729389,0.643281
5,0.634399,0.64222,0.843938,0.729389,0.643263
6,0.634399,0.64222,0.843938,0.729389,0.643244
7,0.634399,0.64222,0.843938,0.729389,0.643226
8,0.634399,0.64222,0.843938,0.729389,0.643206
9,0.634399,0.64222,0.843938,0.729389,0.643189
10,0.634399,0.64222,0.843938,0.729389,0.643173
11,0.634591,0.642381,0.843938,0.729493,0.643152
12,0.634591,0.642405,0.843829,0.729468,0.643134
13,0.634591,0.642405,0.843829,0.729468,0.643115
14,0.634655,0.642434,0.843938,0.729528,0.643099
15,0.634655,0.642482,0.843719,0.729476,0.64308
16,0.634783,0.642589,0.843719,0.729545,0.643061
17,0.634783,0.642637,0.8435,0.729494,0.643043
18,0.634783,0.642637,0.8435,0.729494,0.643025
19,0.635038,0.642827,0.84361,0.729658,0.643007
20,0.635038,0.642827,0.84361,0.729658,0.642987
21,0.635038,0.642827,0.84361,0.729658,0.642968
22,0.635102,0.642881,0.84361,0.729693,0.642951
23,0.635102,0.642881,0.84361,0.729693,0.642935
24,0.635166,0.642935,0.84361,0.729727,0.642916
25,0.635102,0.642905,0.8435,0.729667,0.642897
26,0.635166,0.642959,0.8435,0.729702,0.642878
27,0.635166,0.643006,0.843281,0.72965,0.642862
28,0.635166,0.643006,0.843281,0.72965,0.642846
29,0.635166,0.643006,0.843281,0.72965,0.642829
30,0.635166,0.643006,0.843281,0.72965,0.642807
31,0.63523,0.64306,0.843281,0.729685,0.642792
32,0.635166,0.64303,0.843172,0.729625,0.642773
33,0.635294,0.643114,0.843281,0.729719,0.642755
34,0.635294,0.643138,0.843172,0.729694,0.642738
35,0.63523,0.643084,0.843172,0.729659,0.64272
36,0.63523,0.643084,0.843172,0.729659,0.642703
37,0.63523,0.643084,0.843172,0.729659,0.642686
38,0.635166,0.643078,0.842953,0.729573,0.642666
39,0.635166,0.643078,0.842953,0.729573,0.642649
40,0.635166,0.643006,0.843281,0.72965,0.642631
41,0.635166,0.64303,0.843172,0.729625,0.642616
42,0.63523,0.643084,0.843172,0.729659,0.642599
43,0.63523,0.643084,0.843172,0.729659,0.642582
44,0.63523,0.643084,0.843172,0.729659,0.642563
45,0.63523,0.643084,0.843172,0.729659,0.642544
46,0.63523,0.643084,0.843172,0.729659,0.642524
47,0.63523,0.643084,0.843172,0.729659,0.64251
48,0.63523,0.643084,0.843172,0.729659,0.64249
49,0.635166,0.643078,0.842953,0.729573,0.642476
50,0.635166,0.643078,0.842953,0.729573,0.642461
51,0.63523,0.643132,0.842953,0.729608,0.64244
52,0.63523,0.643132,0.842953,0.729608,0.642423
53,0.635166,0.643198,0.842405,0.729445,0.642405
54,0.635166,0.643198,0.842405,0.729445,0.642387
55,0.635166,0.643198,0.842405,0.729445,0.64237
