epoch,accuracy,precision,recall,f1,cost
1,0.583786,0.583786,1,0.737203,0.693271
2,0.583786,0.583786,1,0.737203,0.68235
3,0.583786,0.583786,1,0.737203,0.680731
4,0.583786,0.583786,1,0.737203,0.680093
5,0.583786,0.583786,1,0.737203,0.679577
6,0.583786,0.583786,1,0.737203,0.679088
7,0.583786,0.583786,1,0.737203,0.678611
8,0.583786,0.583786,1,0.737203,0.678145
9,0.583786,0.583786,1,0.737203,0.677692
10,0.583786,0.583786,1,0.737203,0.677249
11,0.583786,0.583786,1,0.737203,0.676817
12,0.583786,0.583786,1,0.737203,0.676396
13,0.583786,0.583786,1,0.737203,0.675985
14,0.583786,0.583786,1,0.737203,0.675583
15,0.583786,0.583786,1,0.737203,0.67519
16,0.583722,0.58376,0.999891,0.737152,0.674805
17,0.58385,0.583834,0.999891,0.737212,0.674432
18,0.58385,0.583845,0.999781,0.737191,0.67406
19,0.583914,0.583882,0.999781,0.73722,0.673706
20,0.584042,0.583968,0.999671,0.737259,0.673348
21,0.58417,0.584042,0.999671,0.737318,0.673008
22,0.584298,0.584128,0.999562,0.737357,0.672671
23,0.584489,0.584283,0.999124,0.737361,0.67234
24,0.584681,0.584428,0.998795,0.737387,0.672019
25,0.585065,0.584685,0.998467,0.737502,0.671701
-1,0.569016,0.568627,0.999056,0.724752,-1
