epoch,accuracy,precision,recall,f1,cost
1,0.65211,0.659381,0.835943,0.737239,0.631282
2,0.65211,0.659381,0.835943,0.737239,0.631273
3,0.652238,0.659495,0.835943,0.73731,0.631264
4,0.652238,0.659495,0.835943,0.73731,0.631256
5,0.652238,0.659495,0.835943,0.73731,0.631247
6,0.652238,0.659495,0.835943,0.73731,0.631238
7,0.652238,0.659468,0.836053,0.737335,0.63123
8,0.652238,0.659468,0.836053,0.737335,0.631222
9,0.652238,0.659468,0.836053,0.737335,0.631213
10,0.652302,0.659497,0.836163,0.737396,0.631205
11,0.652302,0.659497,0.836163,0.737396,0.631196
12,0.652302,0.659497,0.836163,0.737396,0.631187
13,0.65243,0.659611,0.836163,0.737467,0.631179
14,0.65243,0.659611,0.836163,0.737467,0.631169
15,0.65243,0.659611,0.836163,0.737467,0.631161
16,0.65243,0.659611,0.836163,0.737467,0.631153
17,0.65243,0.659611,0.836163,0.737467,0.631144
18,0.652558,0.659725,0.836163,0.737539,0.631136
19,0.652558,0.659725,0.836163,0.737539,0.631126
20,0.652558,0.659725,0.836163,0.737539,0.631118
21,0.652558,0.659725,0.836163,0.737539,0.631109
22,0.652558,0.659725,0.836163,0.737539,0.631101
23,0.652622,0.659782,0.836163,0.737574,0.631093
24,0.652622,0.659782,0.836163,0.737574,0.631083
25,0.652622,0.659782,0.836163,0.737574,0.631075
26,0.652622,0.65981,0.836053,0.737549,0.631067
27,0.652622,0.65981,0.836053,0.737549,0.631058
28,0.652622,0.65981,0.836053,0.737549,0.63105
29,0.652622,0.65981,0.836053,0.737549,0.631041
30,0.652622,0.65981,0.836053,0.737549,0.631033
31,0.652622,0.65981,0.836053,0.737549,0.631025
32,0.652622,0.65981,0.836053,0.737549,0.631016
33,0.652622,0.65981,0.836053,0.737549,0.631008
34,0.652685,0.659867,0.836053,0.737584,0.630999
35,0.652749,0.659896,0.836163,0.737646,0.630991
36,0.652749,0.659896,0.836163,0.737646,0.630982
37,0.652749,0.659896,0.836163,0.737646,0.630974
38,0.652877,0.66001,0.836163,0.737717,0.630965
39,0.652877,0.66001,0.836163,0.737717,0.630957
40,0.652877,0.66001,0.836163,0.737717,0.630947
41,0.652877,0.66001,0.836163,0.737717,0.630939
42,0.652813,0.659953,0.836163,0.737681,0.63093
43,0.652877,0.66001,0.836163,0.737717,0.630922
44,0.652877,0.66001,0.836163,0.737717,0.630913
45,0.652877,0.66001,0.836163,0.737717,0.630905
46,0.653005,0.660069,0.836382,0.737839,0.630897
47,0.653005,0.660069,0.836382,0.737839,0.630889
48,0.653133,0.660156,0.836491,0.737935,0.63088
49,0.653133,0.660156,0.836491,0.737935,0.630872
50,0.653133,0.660156,0.836491,0.737935,0.630863
51,0.653133,0.660156,0.836491,0.737935,0.630854
52,0.653133,0.660156,0.836491,0.737935,0.630846
53,0.653133,0.660156,0.836491,0.737935,0.630838
54,0.653197,0.660185,0.836601,0.737996,0.630829
55,0.653069,0.660126,0.836382,0.737874,0.630821
56,0.653069,0.660126,0.836382,0.737874,0.630813
57,0.653069,0.660126,0.836382,0.737874,0.630804
58,0.653133,0.660183,0.836382,0.73791,0.630796
59,0.653133,0.660183,0.836382,0.73791,0.630787
60,0.653133,0.660183,0.836382,0.73791,0.630779
61,0.653069,0.660154,0.836272,0.737849,0.63077
62,0.653069,0.660154,0.836272,0.737849,0.630762
63,0.653069,0.660154,0.836272,0.737849,0.630753
64,0.653069,0.660182,0.836163,0.737824,0.630745
65,0.653133,0.660239,0.836163,0.737859,0.630737
66,0.653133,0.660239,0.836163,0.737859,0.630729
67,0.653133,0.660239,0.836163,0.737859,0.63072
68,0.653069,0.660182,0.836163,0.737824,0.630712
69,0.653069,0.660182,0.836163,0.737824,0.630704
70,0.653133,0.660239,0.836163,0.737859,0.630695
71,0.653133,0.660239,0.836163,0.737859,0.630686
72,0.653069,0.660209,0.836053,0.737798,0.630678
73,0.653069,0.660209,0.836053,0.737798,0.63067
74,0.653069,0.660209,0.836053,0.737798,0.630662
75,0.653069,0.660209,0.836053,0.737798,0.630653
76,0.653197,0.660268,0.836272,0.73792,0.630645
77,0.653197,0.660268,0.836272,0.73792,0.630636
78,0.653197,0.660268,0.836272,0.73792,0.630629
79,0.653197,0.660268,0.836272,0.73792,0.630621
80,0.653197,0.660268,0.836272,0.73792,0.630612
81,0.653197,0.660268,0.836272,0.73792,0.630603
82,0.653197,0.660268,0.836272,0.73792,0.630596
83,0.653197,0.660268,0.836272,0.73792,0.630587
84,0.653197,0.660268,0.836272,0.73792,0.630579
85,0.653197,0.660268,0.836272,0.73792,0.63057
86,0.653197,0.660268,0.836272,0.73792,0.630562
87,0.653197,0.660268,0.836272,0.73792,0.630554
88,0.653197,0.660268,0.836272,0.73792,0.630545
89,0.653197,0.660268,0.836272,0.73792,0.630537
90,0.653197,0.660324,0.836053,0.73787,0.630529
91,0.653197,0.660324,0.836053,0.73787,0.63052
92,0.653197,0.660324,0.836053,0.73787,0.630512
93,0.653197,0.660324,0.836053,0.73787,0.630504
94,0.653197,0.660324,0.836053,0.73787,0.630495
95,0.653197,0.660324,0.836053,0.73787,0.630488
96,0.653133,0.660266,0.836053,0.737834,0.630479
97,0.653133,0.660266,0.836053,0.737834,0.630471
98,0.653133,0.660266,0.836053,0.737834,0.630462
99,0.653197,0.660296,0.836163,0.737895,0.630455
100,0.653261,0.660325,0.836272,0.737956,0.630446
101,0.653261,0.660325,0.836272,0.737956,0.630438
102,0.653453,0.660413,0.836601,0.738139,0.63043
103,0.653517,0.66047,0.836601,0.738175,0.630421
104,0.653517,0.66047,0.836601,0.738175,0.630413
105,0.653517,0.66047,0.836601,0.738175,0.630405
106,0.653517,0.66047,0.836601,0.738175,0.630397
107,0.653517,0.66047,0.836601,0.738175,0.630389
108,0.653517,0.66047,0.836601,0.738175,0.63038
