epoch,accuracy,precision,recall,f1,cost
1,0.634399,0.64222,0.843938,0.729389,0.643335
2,0.634399,0.64222,0.843938,0.729389,0.643316
3,0.634399,0.64222,0.843938,0.729389,0.643298
4,0.634399,0.64222,0.843938,0.729389,0.64328
5,0.634399,0.64222,0.843938,0.729389,0.643261
6,0.634399,0.64222,0.843938,0.729389,0.643243
7,0.634399,0.64222,0.843938,0.729389,0.643225
8,0.634399,0.64222,0.843938,0.729389,0.643205
9,0.634399,0.64222,0.843938,0.729389,0.643187
10,0.634399,0.64222,0.843938,0.729389,0.643169
11,0.634591,0.642381,0.843938,0.729493,0.64315
12,0.634591,0.642405,0.843829,0.729468,0.643134
13,0.634591,0.642405,0.843829,0.729468,0.643115
14,0.634655,0.642434,0.843938,0.729528,0.643096
15,0.634655,0.642482,0.843719,0.729476,0.643078
16,0.634783,0.642589,0.843719,0.729545,0.643059
17,0.634783,0.642637,0.8435,0.729494,0.643042
18,0.634783,0.642637,0.8435,0.729494,0.643024
19,0.635038,0.642827,0.84361,0.729658,0.643006
20,0.635038,0.642827,0.84361,0.729658,0.642988
21,0.635038,0.642827,0.84361,0.729658,0.64297
22,0.635102,0.642881,0.84361,0.729693,0.642952
23,0.635102,0.642881,0.84361,0.729693,0.642934
24,0.635166,0.642935,0.84361,0.729727,0.642915
25,0.635102,0.642905,0.8435,0.729667,0.642898
26,0.635166,0.642959,0.8435,0.729702,0.642879
27,0.635166,0.643006,0.843281,0.72965,0.642862
28,0.635166,0.643006,0.843281,0.72965,0.642844
29,0.635166,0.643006,0.843281,0.72965,0.642827
30,0.635166,0.643006,0.843281,0.72965,0.642809
31,0.63523,0.64306,0.843281,0.729685,0.642791
32,0.635166,0.64303,0.843172,0.729625,0.642774
33,0.635294,0.643114,0.843281,0.729719,0.642756
34,0.635294,0.643138,0.843172,0.729694,0.642739
35,0.63523,0.643084,0.843172,0.729659,0.64272
36,0.63523,0.643084,0.843172,0.729659,0.642703
37,0.63523,0.643084,0.843172,0.729659,0.642685
38,0.635166,0.643078,0.842953,0.729573,0.642667
39,0.635166,0.643078,0.842953,0.729573,0.642649
40,0.635166,0.643006,0.843281,0.72965,0.642632
41,0.635166,0.64303,0.843172,0.729625,0.642614
42,0.63523,0.643084,0.843172,0.729659,0.642596
43,0.63523,0.643084,0.843172,0.729659,0.642579
44,0.63523,0.643084,0.843172,0.729659,0.642562
45,0.63523,0.643084,0.843172,0.729659,0.642544
46,0.63523,0.643084,0.843172,0.729659,0.642528
