epoch,accuracy,precision,recall,f1,cost
1,0.643926,0.65217,0.835943,0.732709,0.636218
2,0.643926,0.65217,0.835943,0.732709,0.636206
3,0.643926,0.65217,0.835943,0.732709,0.636195
4,0.643926,0.65217,0.835943,0.732709,0.636183
5,0.64399,0.652226,0.835943,0.732745,0.636172
6,0.64399,0.652226,0.835943,0.732745,0.636161
7,0.643862,0.652166,0.835724,0.732623,0.636149
8,0.64399,0.652278,0.835724,0.732693,0.636138
9,0.644054,0.652334,0.835724,0.732728,0.636127
10,0.644054,0.652334,0.835724,0.732728,0.636115
11,0.644054,0.652334,0.835724,0.732728,0.636104
12,0.644054,0.652334,0.835724,0.732728,0.636093
13,0.644373,0.652639,0.835615,0.732879,0.636082
14,0.644373,0.652639,0.835615,0.732879,0.63607
15,0.644501,0.65275,0.835615,0.732949,0.636059
16,0.644437,0.652747,0.835396,0.732863,0.636048
17,0.644437,0.652747,0.835396,0.732863,0.636037
18,0.644437,0.652747,0.835396,0.732863,0.636025
19,0.644437,0.652773,0.835286,0.732837,0.636014
20,0.644437,0.652773,0.835286,0.732837,0.636002
21,0.644565,0.652754,0.835834,0.733036,0.635991
22,0.644565,0.652754,0.835834,0.733036,0.63598
23,0.644629,0.65281,0.835834,0.733071,0.635969
24,0.644629,0.65281,0.835834,0.733071,0.635957
25,0.644629,0.65281,0.835834,0.733071,0.635945
26,0.644693,0.652866,0.835834,0.733106,0.635935
27,0.644693,0.652866,0.835834,0.733106,0.635923
28,0.644629,0.652862,0.835615,0.73302,0.635912
29,0.644629,0.652862,0.835615,0.73302,0.635901
30,0.644693,0.652892,0.835724,0.73308,0.63589
31,0.644693,0.652892,0.835724,0.73308,0.635879
32,0.644693,0.652892,0.835724,0.73308,0.635868
33,0.644693,0.652892,0.835724,0.73308,0.635857
34,0.644693,0.652892,0.835724,0.73308,0.635845
35,0.644693,0.652892,0.835724,0.73308,0.635834
36,0.644693,0.652892,0.835724,0.73308,0.635823
37,0.644757,0.652948,0.835724,0.733116,0.635811
38,0.644757,0.652948,0.835724,0.733116,0.635801
39,0.644757,0.652948,0.835724,0.733116,0.63579
40,0.644757,0.652948,0.835724,0.733116,0.635778
41,0.644821,0.653004,0.835724,0.733151,0.635767
42,0.644885,0.653059,0.835724,0.733186,0.635757
43,0.644821,0.65303,0.835615,0.733125,0.635745
44,0.644821,0.65303,0.835615,0.733125,0.635734
45,0.644885,0.653086,0.835615,0.73316,0.635723
46,0.644885,0.653086,0.835615,0.73316,0.635713
47,0.644885,0.653086,0.835615,0.73316,0.635701
48,0.645205,0.653339,0.835724,0.733362,0.63569
49,0.645205,0.653339,0.835724,0.733362,0.635679
50,0.64546,0.653484,0.836053,0.73358,0.635668
51,0.64546,0.653484,0.836053,0.73358,0.635657
52,0.64546,0.653484,0.836053,0.73358,0.635646
53,0.645524,0.65354,0.836053,0.733615,0.635635
