epoch,accuracy,precision,recall,f1,cost
1,0.504539,0.504539,1,0.670689,0.693148
2,0.504539,0.504539,1,0.670689,0.692352
3,0.505017,0.50478,1,0.670902,0.691836
4,0.505017,0.50478,1,0.670902,0.691441
5,0.505495,0.505022,1,0.671115,0.691098
6,0.505495,0.505022,1,0.671115,0.690779
7,0.508839,0.50675,0.995265,0.671565,0.690476
8,0.51075,0.507737,0.994318,0.672215,0.690181
9,0.521261,0.513274,0.988636,0.675728,0.689895
10,0.525084,0.515362,0.984848,0.676643,0.689617
11,0.529384,0.517848,0.975379,0.676519,0.689344
12,0.532728,0.519757,0.971591,0.677228,0.689076
13,0.53655,0.522188,0.958333,0.676019,0.688816
14,0.542284,0.525601,0.952652,0.677441,0.688558
15,0.545628,0.527822,0.943182,0.67686,0.688307
16,0.548973,0.530011,0.936553,0.676934,0.68806
17,0.550406,0.531438,0.920455,0.67383,0.687817
18,0.554706,0.534368,0.912879,0.674126,0.687579
19,0.555662,0.535274,0.905303,0.672766,0.687345
20,0.558051,0.537027,0.899621,0.672566,0.687114
21,0.561395,0.539384,0.894886,0.673077,0.686889
22,0.560917,0.539527,0.885417,0.670491,0.686666
23,0.563306,0.541327,0.880682,0.670512,0.686447
24,0.565217,0.542891,0.875,0.670051,0.686231
25,0.566651,0.544109,0.870265,0.669581,0.686018
26,0.566651,0.544531,0.862689,0.667644,0.685809
27,0.568084,0.546005,0.854167,0.666174,0.685603
28,0.569995,0.547736,0.847538,0.665428,0.685399
29,0.57334,0.550092,0.847538,0.667164,0.685198
30,0.575729,0.552045,0.84375,0.667416,0.685
31,0.580029,0.555209,0.842803,0.669425,0.684805
32,0.579073,0.554859,0.838068,0.667673,0.684611
33,0.580029,0.555836,0.83428,0.667172,0.684421
34,0.580506,0.5564,0.831439,0.666667,0.684232
35,0.580984,0.557115,0.826705,0.66565,0.684046
36,0.580029,0.55684,0.821023,0.663605,0.683863
37,0.579551,0.556774,0.817235,0.662318,0.683681
38,0.579073,0.556708,0.813447,0.661023,0.6835
39,0.580984,0.558306,0.811553,0.661521,0.683322
40,0.582895,0.559765,0.811553,0.662543,0.683147
41,0.582418,0.559633,0.808712,0.661503,0.682972
42,0.582418,0.55979,0.806818,0.660978,0.6828
43,0.580029,0.558339,0.802083,0.658375,0.68263
44,0.580506,0.558862,0.800189,0.6581,0.682461
45,0.580506,0.559019,0.798295,0.657566,0.682294
46,0.579551,0.558511,0.795455,0.65625,0.682129
47,0.580984,0.559706,0.794508,0.656751,0.681964
48,0.580029,0.559197,0.791667,0.655429,0.681803
49,0.582418,0.561074,0.791667,0.656716,0.681641
50,0.58194,0.561025,0.787879,0.655376,0.681483
51,0.583373,0.562415,0.785038,0.655336,0.681324
52,0.583851,0.562797,0.785038,0.655595,0.681167
53,0.586718,0.565188,0.784091,0.656882,0.681012
54,0.588151,0.566347,0.784091,0.657665,0.680858
55,0.588151,0.56653,0.782197,0.65712,0.680706
56,0.589584,0.567884,0.780303,0.657359,0.680554
57,0.589584,0.568166,0.777462,0.656537,0.680404
58,0.589107,0.568056,0.774621,0.655449,0.680256
59,0.589584,0.568641,0.772727,0.655159,0.680107
60,0.589107,0.56834,0.77178,0.654619,0.679961
61,0.591018,0.570126,0.769886,0.655117,0.679815
62,0.592451,0.571228,0.770833,0.656187,0.679671
63,0.59054,0.57012,0.766098,0.653737,0.679528
64,0.591973,0.571429,0.765152,0.654251,0.679386
65,0.592451,0.571935,0.764205,0.654236,0.679246
66,0.593407,0.57285,0.763258,0.654486,0.679106
67,0.593884,0.573257,0.763258,0.654752,0.678966
68,0.595318,0.574483,0.763258,0.655551,0.678829
69,0.595318,0.57459,0.762311,0.655271,0.678691
70,0.596273,0.575519,0.761364,0.655524,0.678556
71,0.597229,0.576454,0.760417,0.655778,0.67842
72,0.597707,0.576868,0.760417,0.656046,0.678286
73,0.596751,0.576369,0.757576,0.654664,0.678152
74,0.596751,0.57659,0.755682,0.654098,0.678019
75,0.597707,0.577536,0.754735,0.654351,0.677889
76,0.596751,0.577035,0.751894,0.652961,0.677757
77,0.596273,0.576727,0.750947,0.652406,0.677628
78,0.595318,0.576111,0.749053,0.651297,0.6775
79,0.595796,0.576419,0.75,0.651852,0.677372
80,0.595796,0.576531,0.749053,0.651565,0.677244
81,0.595796,0.576642,0.748106,0.651278,0.677117
82,0.59484,0.575912,0.747159,0.650453,0.676992
83,0.595796,0.576754,0.747159,0.65099,0.676866
84,0.595796,0.576867,0.746212,0.650702,0.676742
85,0.595796,0.576867,0.746212,0.650702,0.676618
86,0.596273,0.577403,0.745265,0.650682,0.676496
87,0.597707,0.578446,0.747159,0.652066,0.676374
88,0.599618,0.580029,0.748106,0.653433,0.676253
89,0.598184,0.579102,0.745265,0.65176,0.676132
90,0.598184,0.579219,0.744318,0.651471,0.676013
91,0.59914,0.579956,0.745265,0.6523,0.675893
92,0.600096,0.580812,0.745265,0.652841,0.675775
93,0.600096,0.580812,0.745265,0.652841,0.675656
94,0.600096,0.580931,0.744318,0.652553,0.675539
95,0.600096,0.580931,0.744318,0.652553,0.675422
96,0.601051,0.581791,0.744318,0.653095,0.675305
97,0.602007,0.582654,0.744318,0.653638,0.67519
98,0.601051,0.582034,0.742424,0.652518,0.675076
99,0.601529,0.582467,0.742424,0.652789,0.674961
100,0.601051,0.582278,0.74053,0.651938,0.674848
-1,0.546448,0.54299,0.68457,0.605615,-1
