epoch,accuracy,precision,recall,f1,cost
1,0.643649,0.651573,0.839312,0.733622,0.635603
2,0.643734,0.651682,0.839166,0.733635,0.63558
3,0.643734,0.651682,0.839166,0.733635,0.635559
4,0.643819,0.651755,0.839166,0.733682,0.635538
5,0.643734,0.651716,0.83902,0.733601,0.635518
6,0.643819,0.65179,0.83902,0.733648,0.635493
7,0.643819,0.65179,0.83902,0.733648,0.63547
8,0.643819,0.65179,0.83902,0.733648,0.635452
9,0.643905,0.651829,0.839166,0.733729,0.635432
10,0.643819,0.65179,0.83902,0.733648,0.635411
11,0.643819,0.65179,0.83902,0.733648,0.635386
12,0.643734,0.65175,0.838874,0.733567,0.635365
13,0.643734,0.65175,0.838874,0.733567,0.635344
14,0.643734,0.65175,0.838874,0.733567,0.635324
15,0.643649,0.651711,0.838728,0.733486,0.635302
16,0.643734,0.65175,0.838874,0.733567,0.635279
17,0.643649,0.651711,0.838728,0.733486,0.635258
18,0.643649,0.651711,0.838728,0.733486,0.635237
19,0.643734,0.651785,0.838728,0.733533,0.635215
20,0.643734,0.651819,0.838583,0.733499,0.635196
21,0.644246,0.652263,0.838583,0.73378,0.635173
22,0.64416,0.652223,0.838437,0.733699,0.635153
23,0.64399,0.652075,0.838437,0.733606,0.635131
24,0.643649,0.651883,0.837999,0.733316,0.63511
25,0.643649,0.651883,0.837999,0.733316,0.635088
26,0.643734,0.651957,0.837999,0.733363,0.635069
27,0.643734,0.651957,0.837999,0.733363,0.635047
28,0.643734,0.651957,0.837999,0.733363,0.635026
29,0.643649,0.651917,0.837854,0.733282,0.635005
30,0.643649,0.651917,0.837854,0.733282,0.634984
31,0.643819,0.652065,0.837854,0.733376,0.634964
32,0.643819,0.652065,0.837854,0.733376,0.634942
33,0.643819,0.652065,0.837854,0.733376,0.63492
34,0.643905,0.652174,0.837708,0.733389,0.634898
35,0.643905,0.652174,0.837708,0.733389,0.634878
36,0.643819,0.652169,0.837416,0.733274,0.634856
37,0.64399,0.652317,0.837416,0.733367,0.634837
