epoch,accuracy,precision,recall,f1,cost
1,0.666496,0.675232,0.827647,0.743711,0.616371
2,0.666496,0.675232,0.827647,0.743711,0.616364
3,0.666496,0.675232,0.827647,0.743711,0.616354
4,0.666496,0.675232,0.827647,0.743711,0.616343
5,0.666496,0.675232,0.827647,0.743711,0.616336
6,0.666496,0.675232,0.827647,0.743711,0.616329
7,0.666496,0.675232,0.827647,0.743711,0.61632
8,0.666496,0.675232,0.827647,0.743711,0.616311
9,0.666496,0.675232,0.827647,0.743711,0.616301
10,0.666496,0.675232,0.827647,0.743711,0.616294
11,0.666496,0.675232,0.827647,0.743711,0.616285
12,0.666496,0.675232,0.827647,0.743711,0.616277
13,0.666496,0.675232,0.827647,0.743711,0.616268
14,0.666496,0.675232,0.827647,0.743711,0.616258
15,0.666496,0.675232,0.827647,0.743711,0.616249
16,0.666496,0.675232,0.827647,0.743711,0.616241
17,0.666496,0.675232,0.827647,0.743711,0.616232
18,0.666496,0.675232,0.827647,0.743711,0.616223
19,0.666496,0.675232,0.827647,0.743711,0.616213
20,0.666496,0.675232,0.827647,0.743711,0.616206
21,0.666496,0.675232,0.827647,0.743711,0.616196
22,0.666496,0.675232,0.827647,0.743711,0.616189
23,0.666496,0.675232,0.827647,0.743711,0.616181
24,0.666667,0.675434,0.827501,0.743775,0.616173
25,0.666837,0.675595,0.827501,0.743872,0.616163
26,0.666837,0.675595,0.827501,0.743872,0.616156
27,0.666837,0.675595,0.827501,0.743872,0.616148
28,0.666837,0.675595,0.827501,0.743872,0.616139
29,0.666837,0.675595,0.827501,0.743872,0.616131
30,0.666837,0.675595,0.827501,0.743872,0.616122
31,0.666837,0.675595,0.827501,0.743872,0.616114
32,0.666752,0.675515,0.827501,0.743823,0.616105
33,0.666752,0.675515,0.827501,0.743823,0.616097
34,0.666752,0.675515,0.827501,0.743823,0.616088
35,0.666752,0.675515,0.827501,0.743823,0.61608
36,0.666667,0.675476,0.827355,0.743741,0.616071
37,0.666667,0.675476,0.827355,0.743741,0.616063
38,0.666667,0.675476,0.827355,0.743741,0.616053
39,0.666667,0.675476,0.827355,0.743741,0.616045
40,0.666667,0.675476,0.827355,0.743741,0.616037
41,0.666667,0.675476,0.827355,0.743741,0.616029
42,0.666667,0.675476,0.827355,0.743741,0.61602
43,0.666667,0.675476,0.827355,0.743741,0.61601
44,0.666667,0.675476,0.827355,0.743741,0.616001
45,0.666667,0.675476,0.827355,0.743741,0.615993
46,0.666667,0.675476,0.827355,0.743741,0.615984
47,0.666667,0.675476,0.827355,0.743741,0.615977
48,0.666667,0.675476,0.827355,0.743741,0.615967
49,0.666667,0.675476,0.827355,0.743741,0.615958
50,0.666667,0.675476,0.827355,0.743741,0.615949
51,0.666752,0.675557,0.827355,0.74379,0.61594
52,0.666752,0.675557,0.827355,0.74379,0.615933
53,0.666752,0.675557,0.827355,0.74379,0.615924
54,0.666752,0.675557,0.827355,0.74379,0.615916
