epoch,accuracy,precision,recall,f1,cost
1,0.583824,0.583824,1,0.737233,0.693133
2,0.583824,0.583824,1,0.737233,0.682347
3,0.583824,0.583824,1,0.737233,0.680729
4,0.583824,0.583824,1,0.737233,0.680093
5,0.583824,0.583824,1,0.737233,0.679577
6,0.583824,0.583824,1,0.737233,0.679086
7,0.583824,0.583824,1,0.737233,0.67861
8,0.583824,0.583824,1,0.737233,0.678144
9,0.583824,0.583824,1,0.737233,0.677691
10,0.583824,0.583824,1,0.737233,0.677248
11,0.583824,0.583824,1,0.737233,0.676816
12,0.583824,0.583824,1,0.737233,0.676395
13,0.583824,0.583824,1,0.737233,0.675982
14,0.583824,0.583824,1,0.737233,0.67558
15,0.583824,0.583824,1,0.737233,0.675187
16,0.58376,0.583797,0.999891,0.737182,0.674803
17,0.583887,0.583872,0.999891,0.737242,0.674428
18,0.583887,0.583882,0.999781,0.73722,0.67406
19,0.583951,0.58392,0.999781,0.73725,0.673702
20,0.584079,0.584005,0.999671,0.737288,0.67335
21,0.584207,0.58408,0.999671,0.737348,0.673006
22,0.584335,0.584165,0.999562,0.737386,0.672669
23,0.584527,0.584321,0.999124,0.737391,0.67234
24,0.584719,0.584466,0.998795,0.737417,0.672017
25,0.585102,0.584723,0.998467,0.737532,0.671702
-1,0.569169,0.56878,0.999056,0.724876,-1
