epoch,accuracy,precision,recall,f1,cost
1,0.643649,0.651573,0.839312,0.733622,0.635603
2,0.643734,0.651682,0.839166,0.733635,0.635581
3,0.643734,0.651682,0.839166,0.733635,0.635559
4,0.643819,0.651755,0.839166,0.733682,0.635537
5,0.643734,0.651716,0.83902,0.733601,0.635516
6,0.643819,0.65179,0.83902,0.733648,0.635494
7,0.643819,0.65179,0.83902,0.733648,0.635472
8,0.643819,0.65179,0.83902,0.733648,0.635451
9,0.643905,0.651829,0.839166,0.733729,0.63543
10,0.643819,0.65179,0.83902,0.733648,0.635408
11,0.643819,0.65179,0.83902,0.733648,0.635386
12,0.643734,0.65175,0.838874,0.733567,0.635365
13,0.643734,0.65175,0.838874,0.733567,0.635344
14,0.643734,0.65175,0.838874,0.733567,0.635323
15,0.643649,0.651711,0.838728,0.733486,0.635301
16,0.643734,0.65175,0.838874,0.733567,0.635279
17,0.643649,0.651711,0.838728,0.733486,0.635258
18,0.643649,0.651711,0.838728,0.733486,0.635237
19,0.643734,0.651785,0.838728,0.733533,0.635216
20,0.643734,0.651819,0.838583,0.733499,0.635195
21,0.644246,0.652263,0.838583,0.73378,0.635173
22,0.64416,0.652223,0.838437,0.733699,0.635153
23,0.64399,0.652075,0.838437,0.733606,0.635131
24,0.643649,0.651883,0.837999,0.733316,0.63511
25,0.643649,0.651883,0.837999,0.733316,0.635089
26,0.643734,0.651957,0.837999,0.733363,0.635067
27,0.643734,0.651957,0.837999,0.733363,0.635047
28,0.643734,0.651957,0.837999,0.733363,0.635026
29,0.643649,0.651917,0.837854,0.733282,0.635005
30,0.643649,0.651917,0.837854,0.733282,0.634984
31,0.643819,0.652065,0.837854,0.733376,0.634962
32,0.643819,0.652065,0.837854,0.733376,0.634942
33,0.643819,0.652065,0.837854,0.733376,0.634921
34,0.643905,0.652174,0.837708,0.733389,0.6349
35,0.643905,0.652174,0.837708,0.733389,0.634879
36,0.643819,0.652169,0.837416,0.733274,0.634859
37,0.64399,0.652317,0.837416,0.733367,0.634838
38,0.643905,0.652312,0.837125,0.733252,0.634817
39,0.643905,0.652312,0.837125,0.733252,0.634797
40,0.643905,0.652312,0.837125,0.733252,0.634776
41,0.644075,0.652461,0.837125,0.733346,0.634755
42,0.644075,0.652461,0.837125,0.733346,0.634734
43,0.644075,0.652461,0.837125,0.733346,0.634714
44,0.644075,0.652461,0.837125,0.733346,0.634693
45,0.644075,0.652461,0.837125,0.733346,0.634673
46,0.64416,0.6525,0.83727,0.733427,0.634652
47,0.644075,0.652495,0.836979,0.733312,0.634632
48,0.644075,0.652495,0.836979,0.733312,0.634611
49,0.644246,0.652644,0.836979,0.733406,0.634591
50,0.644246,0.652644,0.836979,0.733406,0.634571
51,0.644246,0.652644,0.836979,0.733406,0.63455
52,0.644501,0.652866,0.836979,0.733546,0.63453
53,0.644587,0.652941,0.836979,0.733593,0.634509
54,0.644587,0.652941,0.836979,0.733593,0.634489
55,0.644246,0.652852,0.836104,0.733201,0.634469
56,0.644246,0.652852,0.836104,0.733201,0.634449
57,0.644075,0.652843,0.835521,0.732971,0.634429
58,0.644075,0.652843,0.835521,0.732971,0.634408
59,0.64416,0.652917,0.835521,0.733018,0.634388
60,0.644246,0.652991,0.835521,0.733065,0.634368
61,0.644246,0.652991,0.835521,0.733065,0.634348
62,0.644246,0.652991,0.835521,0.733065,0.634327
63,0.64416,0.652952,0.835375,0.732984,0.634308
64,0.64416,0.652952,0.835375,0.732984,0.634287
65,0.64416,0.652952,0.835375,0.732984,0.634268
66,0.64416,0.652952,0.835375,0.732984,0.634247
67,0.64416,0.652952,0.835375,0.732984,0.634227
68,0.64416,0.652952,0.835375,0.732984,0.634207
69,0.644416,0.653175,0.835375,0.733124,0.634188
70,0.644501,0.653285,0.835229,0.733137,0.634168
71,0.644501,0.653285,0.835229,0.733137,0.634148
72,0.644501,0.653285,0.835229,0.733137,0.634128
73,0.644501,0.653285,0.835229,0.733137,0.634108
74,0.644501,0.653285,0.835229,0.733137,0.634088
75,0.644501,0.653285,0.835229,0.733137,0.634069
76,0.644587,0.653324,0.835375,0.733218,0.634048
77,0.644587,0.653324,0.835375,0.733218,0.634029
78,0.644587,0.653324,0.835375,0.733218,0.634009
79,0.644587,0.653324,0.835375,0.733218,0.633989
80,0.644587,0.653324,0.835375,0.733218,0.633969
81,0.644672,0.653364,0.835521,0.733299,0.63395
82,0.644672,0.653399,0.835375,0.733265,0.633931
83,0.644672,0.653399,0.835375,0.733265,0.633911
84,0.644672,0.653399,0.835375,0.733265,0.633891
85,0.644672,0.653399,0.835375,0.733265,0.633872
86,0.644757,0.653473,0.835375,0.733312,0.633852
87,0.644928,0.653552,0.835666,0.733474,0.633832
88,0.644928,0.653552,0.835666,0.733474,0.633813
89,0.644928,0.653587,0.835521,0.73344,0.633794
90,0.645013,0.653662,0.835521,0.733487,0.633774
91,0.645013,0.653662,0.835521,0.733487,0.633755
92,0.645098,0.653736,0.835521,0.733534,0.633735
93,0.645098,0.653736,0.835521,0.733534,0.633716
94,0.645183,0.653811,0.835521,0.733581,0.633696
95,0.645269,0.653886,0.835521,0.733628,0.633677
96,0.645524,0.654074,0.835666,0.733803,0.633658
97,0.645695,0.654224,0.835666,0.733897,0.633639
98,0.645695,0.654224,0.835666,0.733897,0.633619
99,0.64578,0.654298,0.835666,0.733944,0.6336
100,0.646462,0.654897,0.835666,0.73432,0.633581
101,0.646888,0.655235,0.835812,0.734589,0.633562
102,0.647059,0.655385,0.835812,0.734683,0.633543
103,0.647059,0.655385,0.835812,0.734683,0.633524
104,0.647059,0.655385,0.835812,0.734683,0.633504
105,0.647059,0.655385,0.835812,0.734683,0.633485
106,0.647059,0.655385,0.835812,0.734683,0.633466
107,0.647059,0.655385,0.835812,0.734683,0.633447
108,0.647144,0.65546,0.835812,0.73473,0.633428
109,0.647144,0.65546,0.835812,0.73473,0.633409
110,0.647315,0.65561,0.835812,0.734825,0.63339
111,0.647315,0.65561,0.835812,0.734825,0.633371
112,0.6474,0.655685,0.835812,0.734872,0.633352
113,0.6474,0.655685,0.835812,0.734872,0.633333
114,0.6474,0.655685,0.835812,0.734872,0.633314
115,0.647485,0.65576,0.835812,0.734919,0.633295
116,0.647485,0.65576,0.835812,0.734919,0.633277
117,0.647485,0.65576,0.835812,0.734919,0.633257
118,0.64757,0.655835,0.835812,0.734966,0.633238
119,0.64757,0.655835,0.835812,0.734966,0.63322
120,0.64757,0.655835,0.835812,0.734966,0.633201
121,0.64757,0.655835,0.835812,0.734966,0.633182
122,0.64757,0.655835,0.835812,0.734966,0.633163
123,0.647741,0.655985,0.835812,0.73506,0.633145
124,0.647741,0.656021,0.835666,0.735026,0.633126
125,0.647741,0.656021,0.835666,0.735026,0.633107
126,0.647741,0.656021,0.835666,0.735026,0.633088
127,0.647826,0.65606,0.835812,0.735107,0.63307
128,0.647826,0.65606,0.835812,0.735107,0.633051
129,0.647911,0.656136,0.835812,0.735155,0.633033
130,0.647997,0.656211,0.835812,0.735202,0.633014
131,0.647826,0.65606,0.835812,0.735107,0.632995
132,0.647826,0.65606,0.835812,0.735107,0.632977
133,0.647656,0.655982,0.835521,0.734945,0.632958
134,0.647656,0.655982,0.835521,0.734945,0.63294
