epoch,accuracy,precision,recall,f1,cost
1,0.583824,0.583824,1,0.737233,0.693133
2,0.583824,0.583824,1,0.737233,0.682347
3,0.583824,0.583824,1,0.737233,0.680729
4,0.583824,0.583824,1,0.737233,0.680093
5,0.583824,0.583824,1,0.737233,0.679577
6,0.583824,0.583824,1,0.737233,0.679086
7,0.583824,0.583824,1,0.737233,0.67861
8,0.583824,0.583824,1,0.737233,0.678144
9,0.583824,0.583824,1,0.737233,0.677691
10,0.583824,0.583824,1,0.737233,0.677248
11,0.583824,0.583824,1,0.737233,0.676816
12,0.583824,0.583824,1,0.737233,0.676395
13,0.583824,0.583824,1,0.737233,0.675982
14,0.583824,0.583824,1,0.737233,0.67558
15,0.583824,0.583824,1,0.737233,0.675187
16,0.58376,0.583797,0.999891,0.737182,0.674803
17,0.583887,0.583872,0.999891,0.737242,0.674428
18,0.583887,0.583882,0.999781,0.73722,0.67406
19,0.583951,0.58392,0.999781,0.73725,0.673702
20,0.584079,0.584005,0.999671,0.737288,0.67335
21,0.584207,0.58408,0.999671,0.737348,0.673006
22,0.584335,0.584165,0.999562,0.737386,0.672669
23,0.584527,0.584321,0.999124,0.737391,0.67234
24,0.584719,0.584466,0.998795,0.737417,0.672017
25,0.585102,0.584723,0.998467,0.737532,0.671702
26,0.585614,0.585067,0.998029,0.737686,0.671392
27,0.586445,0.585611,0.997481,0.737968,0.671088
28,0.58734,0.586182,0.997043,0.738302,0.670791
29,0.588107,0.586736,0.996057,0.73847,0.670499
30,0.588363,0.586933,0.995619,0.738505,0.670215
31,0.589067,0.587429,0.994853,0.738687,0.669934
32,0.589834,0.587919,0.994524,0.738984,0.669659
33,0.590921,0.588613,0.994086,0.73941,0.669389
34,0.591944,0.589271,0.993648,0.739808,0.669125
35,0.593159,0.590069,0.992991,0.740254,0.668864
36,0.593222,0.590201,0.992115,0.740114,0.66861
37,0.593734,0.590615,0.991129,0.740165,0.66836
38,0.594054,0.590879,0.990472,0.740189,0.668114
39,0.594693,0.591373,0.989486,0.740301,0.667872
40,0.594885,0.591645,0.988063,0.740115,0.667635
41,0.595716,0.592247,0.987186,0.740339,0.667402
42,0.596995,0.593112,0.98642,0.740799,0.667174
43,0.597442,0.593571,0.984777,0.740692,0.666948
44,0.598018,0.59406,0.983572,0.740732,0.666726
45,0.598785,0.59462,0.982806,0.740949,0.666509
46,0.599616,0.595233,0.98193,0.741176,0.666295
47,0.600448,0.5959,0.980615,0.741317,0.666084
48,0.60032,0.596064,0.978535,0.740848,0.665877
49,0.601023,0.596631,0.977439,0.740971,0.665672
50,0.601279,0.597011,0.975578,0.740728,0.665472
51,0.601726,0.597422,0.974483,0.740728,0.665276
52,0.601726,0.597618,0.97284,0.740404,0.665081
53,0.602685,0.598408,0.971307,0.740564,0.664889
54,0.603453,0.598973,0.970649,0.740806,0.664701
55,0.603517,0.599349,0.967911,0.740294,0.664516
56,0.604348,0.600122,0.96594,0.740305,0.664333
57,0.604668,0.600463,0.964845,0.740243,0.664153
58,0.604731,0.600724,0.963093,0.739924,0.663976
59,0.605691,0.601521,0.961669,0.740107,0.663801
60,0.606266,0.602102,0.960026,0.740059,0.663628
61,0.606522,0.60245,0.958603,0.739899,0.66346
62,0.607609,0.603284,0.957617,0.740233,0.663293
63,0.607864,0.603594,0.956522,0.740138,0.663127
64,0.607864,0.603866,0.954441,0.739719,0.662964
65,0.608056,0.604223,0.952689,0.739459,0.662805
66,0.608632,0.604805,0.951155,0.739432,0.662646
67,0.60812,0.604818,0.948527,0.738647,0.66249
68,0.608951,0.605515,0.947432,0.738833,0.662336
69,0.609143,0.60585,0.945899,0.738615,0.662185
70,0.609143,0.605999,0.944803,0.738392,0.662036
71,0.609527,0.606419,0.943599,0.738335,0.661888
72,0.609719,0.606712,0.942394,0.738183,0.661742
73,0.60991,0.606886,0.942065,0.738211,0.661599
74,0.610294,0.607234,0.941408,0.738266,0.661456
75,0.610486,0.607423,0.94097,0.738271,0.661316
76,0.611125,0.607944,0.940313,0.738454,0.661178
77,0.612724,0.609084,0.939875,0.739159,0.661041
78,0.612596,0.609184,0.938561,0.738825,0.660906
79,0.612916,0.609494,0.937904,0.738849,0.660773
80,0.613299,0.609801,0.937575,0.738973,0.660642
81,0.613491,0.609979,0.937247,0.739001,0.660511
82,0.613363,0.609986,0.93659,0.738802,0.660383
83,0.613619,0.610396,0.934947,0.738591,0.660257
84,0.613811,0.610622,0.93429,0.738551,0.660132
85,0.614066,0.610876,0.933742,0.738566,0.660008
86,0.614066,0.611019,0.932757,0.738362,0.659885
87,0.614194,0.611251,0.931771,0.738221,0.659765
88,0.614386,0.611463,0.931223,0.738204,0.659646
89,0.615153,0.612088,0.930566,0.738452,0.659528
90,0.615985,0.612759,0.929909,0.738733,0.659411
91,0.615985,0.612857,0.929252,0.738597,0.659295
92,0.61656,0.613321,0.928814,0.738795,0.659181
93,0.61688,0.613625,0.928266,0.738842,0.659069
94,0.61688,0.613757,0.92739,0.73866,0.658957
95,0.617391,0.614162,0.927062,0.73885,0.658847
96,0.617711,0.614518,0.926186,0.738828,0.658738
97,0.617775,0.61468,0.925419,0.738701,0.65863
98,0.617775,0.614763,0.924871,0.738587,0.658524
99,0.617775,0.614847,0.924324,0.738472,0.658419
100,0.618286,0.615272,0.923886,0.738639,0.658314
101,0.618606,0.615632,0.92301,0.738618,0.658211
102,0.61835,0.615655,0.921695,0.738213,0.658109
103,0.618478,0.615965,0.920272,0.737979,0.658008
104,0.619118,0.616434,0.920162,0.73828,0.657909
105,0.619118,0.616554,0.919395,0.738119,0.657809
106,0.619054,0.616749,0.917862,0.737764,0.657711
107,0.618926,0.616727,0.917424,0.737607,0.657615
108,0.618926,0.616968,0.915891,0.737283,0.657518
109,0.619437,0.617384,0.915562,0.737474,0.657424
110,0.619373,0.61746,0.914796,0.737279,0.65733
111,0.619629,0.61766,0.914686,0.737386,0.657237
112,0.620141,0.618096,0.914248,0.737554,0.657145
113,0.620332,0.618338,0.913591,0.737512,0.657054
114,0.620013,0.618267,0.912605,0.73714,0.656965
115,0.619821,0.618217,0.912058,0.736926,0.656875
116,0.620077,0.618524,0.911291,0.736893,0.656787
117,0.620077,0.61863,0.910634,0.736753,0.656699
118,0.620652,0.619097,0.910306,0.736977,0.656612
119,0.62046,0.619048,0.909758,0.736763,0.656526
120,0.620716,0.619339,0.909101,0.736753,0.656442
121,0.621164,0.619734,0.908663,0.736889,0.656357
122,0.62078,0.619653,0.907458,0.736435,0.656274
123,0.620652,0.619757,0.906253,0.736112,0.656191
124,0.620716,0.619965,0.905268,0.735933,0.65611
125,0.621355,0.620521,0.90472,0.736143,0.656027
126,0.621803,0.62092,0.904282,0.736279,0.655948
127,0.621739,0.620983,0.903625,0.736105,0.655868
128,0.621419,0.620877,0.902858,0.735776,0.655789
129,0.621611,0.62109,0.90242,0.73578,0.655711
130,0.622123,0.62152,0.902092,0.735972,0.655633
131,0.622059,0.621565,0.901544,0.735821,0.655557
132,0.622187,0.621714,0.901216,0.735816,0.65548
133,0.622251,0.621853,0.900668,0.735731,0.655405
134,0.62257,0.62218,0.90012,0.735777,0.65533
135,0.622826,0.622369,0.90012,0.735909,0.655256
136,0.623018,0.622529,0.900011,0.735984,0.655182
137,0.622762,0.622414,0.899573,0.735758,0.65511
138,0.62257,0.622328,0.899244,0.735588,0.655038
139,0.622315,0.622214,0.898806,0.735361,0.654966
140,0.621931,0.622172,0.897383,0.734855,0.654895
141,0.622379,0.62254,0.897164,0.735038,0.654825
142,0.622315,0.622548,0.896835,0.734934,0.654755
143,0.622315,0.622586,0.896616,0.734886,0.654686
144,0.622379,0.622708,0.896178,0.734824,0.654617
145,0.622442,0.622811,0.895849,0.734786,0.654549
146,0.622251,0.622762,0.895302,0.734567,0.654481
147,0.622123,0.622742,0.894864,0.734406,0.654415
148,0.622315,0.622941,0.894535,0.734433,0.654348
149,0.622379,0.623045,0.894207,0.734395,0.654283
150,0.622251,0.623025,0.893768,0.734233,0.654217
151,0.622315,0.623204,0.893002,0.734099,0.654152
152,0.622251,0.62325,0.892454,0.733946,0.654088
153,0.622315,0.623336,0.892235,0.733931,0.654024
154,0.622059,0.623277,0.891469,0.733631,0.65396
155,0.621995,0.623381,0.890593,0.733405,0.653898
156,0.621995,0.623399,0.890483,0.733381,0.653836
157,0.621995,0.623456,0.890154,0.733309,0.653775
158,0.621419,0.623196,0.889169,0.732795,0.653713
