epoch,accuracy,precision,recall,f1,cost
1,0.68956,0.693977,0.836239,0.758495,0.603263
2,0.68956,0.693977,0.836239,0.758495,0.603249
3,0.68956,0.693977,0.836239,0.758495,0.603234
4,0.68956,0.693977,0.836239,0.758495,0.603221
5,0.68956,0.693977,0.836239,0.758495,0.603206
6,0.68956,0.693977,0.836239,0.758495,0.603192
7,0.68956,0.693977,0.836239,0.758495,0.603178
8,0.68956,0.693977,0.836239,0.758495,0.603164
9,0.68956,0.693977,0.836239,0.758495,0.60315
10,0.68956,0.693977,0.836239,0.758495,0.603136
11,0.68956,0.693977,0.836239,0.758495,0.603122
12,0.68956,0.693977,0.836239,0.758495,0.603108
13,0.68956,0.693977,0.836239,0.758495,0.603093
14,0.689698,0.694113,0.836239,0.758576,0.60308
15,0.689698,0.694113,0.836239,0.758576,0.603065
16,0.689698,0.694113,0.836239,0.758576,0.603051
17,0.689698,0.694113,0.836239,0.758576,0.603037
18,0.68956,0.693977,0.836239,0.758495,0.603023
19,0.68956,0.693977,0.836239,0.758495,0.603009
20,0.68956,0.693977,0.836239,0.758495,0.602995
21,0.68956,0.693977,0.836239,0.758495,0.602981
22,0.68956,0.693977,0.836239,0.758495,0.602967
23,0.68956,0.693977,0.836239,0.758495,0.602953
24,0.689698,0.694113,0.836239,0.758576,0.602939
25,0.689698,0.694113,0.836239,0.758576,0.602925
26,0.689698,0.694113,0.836239,0.758576,0.602911
27,0.689698,0.694113,0.836239,0.758576,0.602897
28,0.689698,0.694113,0.836239,0.758576,0.602883
29,0.689698,0.694113,0.836239,0.758576,0.602869
30,0.689698,0.694113,0.836239,0.758576,0.602855
31,0.689698,0.694113,0.836239,0.758576,0.602841
32,0.689973,0.694233,0.836711,0.758842,0.602827
33,0.689973,0.694233,0.836711,0.758842,0.602813
34,0.689973,0.694233,0.836711,0.758842,0.602799
35,0.69011,0.694368,0.836711,0.758923,0.602785
36,0.69011,0.694368,0.836711,0.758923,0.602771
37,0.69011,0.694368,0.836711,0.758923,0.602757
38,0.690247,0.694504,0.836711,0.759004,0.602743
39,0.690247,0.694504,0.836711,0.759004,0.602729
40,0.690247,0.694504,0.836711,0.759004,0.602715
41,0.690247,0.694504,0.836711,0.759004,0.602701
42,0.690247,0.694504,0.836711,0.759004,0.602687
43,0.690247,0.694504,0.836711,0.759004,0.602673
44,0.690247,0.694504,0.836711,0.759004,0.60266
45,0.690247,0.694504,0.836711,0.759004,0.602646
46,0.690247,0.69458,0.836475,0.758952,0.602632
47,0.690522,0.6947,0.836946,0.759218,0.602618
48,0.690522,0.6947,0.836946,0.759218,0.602603
49,0.690522,0.6947,0.836946,0.759218,0.60259
50,0.690522,0.6947,0.836946,0.759218,0.602576
51,0.690522,0.6947,0.836946,0.759218,0.602562
52,0.690522,0.6947,0.836946,0.759218,0.602548
53,0.690522,0.6947,0.836946,0.759218,0.602534
54,0.690522,0.6947,0.836946,0.759218,0.602521
55,0.690522,0.6947,0.836946,0.759218,0.602507
56,0.690522,0.6947,0.836946,0.759218,0.602493
57,0.690522,0.6947,0.836946,0.759218,0.602479
58,0.690522,0.6947,0.836946,0.759218,0.602466
59,0.690659,0.694836,0.836946,0.759299,0.602452
60,0.690659,0.694836,0.836946,0.759299,0.602438
61,0.690659,0.694836,0.836946,0.759299,0.602424
62,0.690659,0.694759,0.837182,0.75935,0.60241
63,0.690659,0.694759,0.837182,0.75935,0.602396
64,0.690659,0.694759,0.837182,0.75935,0.602383
65,0.690659,0.694759,0.837182,0.75935,0.602369
66,0.690659,0.694759,0.837182,0.75935,0.602355
67,0.690659,0.694759,0.837182,0.75935,0.602342
68,0.690659,0.694759,0.837182,0.75935,0.602328
69,0.690522,0.6947,0.836946,0.759218,0.602314
70,0.690522,0.6947,0.836946,0.759218,0.6023
71,0.690522,0.6947,0.836946,0.759218,0.602286
72,0.690522,0.6947,0.836946,0.759218,0.602273
73,0.690522,0.6947,0.836946,0.759218,0.602259
74,0.690522,0.6947,0.836946,0.759218,0.602245
75,0.690522,0.6947,0.836946,0.759218,0.602231
76,0.690522,0.6947,0.836946,0.759218,0.602217
77,0.690522,0.6947,0.836946,0.759218,0.602204
78,0.690522,0.6947,0.836946,0.759218,0.60219
79,0.690659,0.694988,0.836475,0.759196,0.602177
80,0.690797,0.695048,0.836711,0.759329,0.602163
81,0.690797,0.695048,0.836711,0.759329,0.602149
82,0.690797,0.695048,0.836711,0.759329,0.602136
83,0.690797,0.695048,0.836711,0.759329,0.602122
84,0.690934,0.695184,0.836711,0.75941,0.602108
85,0.690934,0.695184,0.836711,0.75941,0.602095
86,0.690934,0.695184,0.836711,0.75941,0.602081
87,0.690934,0.695184,0.836711,0.75941,0.602068
88,0.690934,0.695184,0.836711,0.75941,0.602054
89,0.691346,0.695593,0.836711,0.759653,0.60204
90,0.691346,0.695593,0.836711,0.759653,0.602027
91,0.691346,0.695593,0.836711,0.759653,0.602013
92,0.691346,0.695593,0.836711,0.759653,0.601999
93,0.691346,0.695593,0.836711,0.759653,0.601986
94,0.691346,0.695593,0.836711,0.759653,0.601972
95,0.691346,0.695669,0.836475,0.759602,0.601958
96,0.691346,0.695669,0.836475,0.759602,0.601945
97,0.691346,0.695669,0.836475,0.759602,0.601931
98,0.691346,0.695669,0.836475,0.759602,0.601918
99,0.691209,0.695686,0.836004,0.759418,0.601905
100,0.691209,0.695686,0.836004,0.759418,0.601891
101,0.691209,0.695686,0.836004,0.759418,0.601877
102,0.691209,0.695686,0.836004,0.759418,0.601864
103,0.691209,0.695686,0.836004,0.759418,0.60185
104,0.691209,0.695686,0.836004,0.759418,0.601836
105,0.691209,0.695686,0.836004,0.759418,0.601823
106,0.691209,0.695686,0.836004,0.759418,0.601809
107,0.691209,0.695686,0.836004,0.759418,0.601796
108,0.691209,0.695686,0.836004,0.759418,0.601782
109,0.691209,0.695686,0.836004,0.759418,0.601769
110,0.691209,0.695686,0.836004,0.759418,0.601755
111,0.691209,0.695686,0.836004,0.759418,0.601742
112,0.691209,0.695686,0.836004,0.759418,0.601729
113,0.691209,0.695686,0.836004,0.759418,0.601715
114,0.691209,0.695686,0.836004,0.759418,0.601701
115,0.691209,0.695686,0.836004,0.759418,0.601688
116,0.691209,0.695686,0.836004,0.759418,0.601675
117,0.691209,0.695686,0.836004,0.759418,0.601661
118,0.691071,0.695627,0.835768,0.759285,0.601648
119,0.691071,0.695627,0.835768,0.759285,0.601634
120,0.691071,0.695627,0.835768,0.759285,0.60162
121,0.691071,0.695627,0.835768,0.759285,0.601607
122,0.691071,0.695627,0.835768,0.759285,0.601594
123,0.691071,0.695627,0.835768,0.759285,0.601581
124,0.691483,0.695806,0.836475,0.759683,0.601567
125,0.691483,0.695806,0.836475,0.759683,0.601554
126,0.691483,0.695806,0.836475,0.759683,0.60154
127,0.691483,0.695882,0.836239,0.759632,0.601527
128,0.691483,0.695882,0.836239,0.759632,0.601513
129,0.691483,0.695882,0.836239,0.759632,0.6015
130,0.691483,0.695882,0.836239,0.759632,0.601486
131,0.691483,0.695882,0.836239,0.759632,0.601473
132,0.691483,0.695882,0.836239,0.759632,0.60146
133,0.691483,0.695882,0.836239,0.759632,0.601446
134,0.691483,0.695882,0.836239,0.759632,0.601433
135,0.691483,0.695882,0.836239,0.759632,0.601419
