epoch,accuracy,precision,recall,f1,cost
1,0.583786,0.583786,1,0.737203,0.693271
2,0.583786,0.583786,1,0.737203,0.68235
3,0.583786,0.583786,1,0.737203,0.680731
4,0.583786,0.583786,1,0.737203,0.680093
5,0.583786,0.583786,1,0.737203,0.679577
6,0.583786,0.583786,1,0.737203,0.679088
7,0.583786,0.583786,1,0.737203,0.678611
8,0.583786,0.583786,1,0.737203,0.678145
9,0.583786,0.583786,1,0.737203,0.677692
10,0.583786,0.583786,1,0.737203,0.677249
11,0.583786,0.583786,1,0.737203,0.676817
12,0.583786,0.583786,1,0.737203,0.676396
13,0.583786,0.583786,1,0.737203,0.675985
14,0.583786,0.583786,1,0.737203,0.675583
15,0.583786,0.583786,1,0.737203,0.67519
16,0.583722,0.58376,0.999891,0.737152,0.674805
17,0.58385,0.583834,0.999891,0.737212,0.674432
18,0.58385,0.583845,0.999781,0.737191,0.67406
19,0.583914,0.583882,0.999781,0.73722,0.673706
20,0.584042,0.583968,0.999671,0.737259,0.673348
21,0.58417,0.584042,0.999671,0.737318,0.673008
22,0.584298,0.584128,0.999562,0.737357,0.672671
23,0.584489,0.584283,0.999124,0.737361,0.67234
24,0.584681,0.584428,0.998795,0.737387,0.672019
25,0.585065,0.584685,0.998467,0.737502,0.671701
26,0.585576,0.585029,0.998029,0.737656,0.671396
27,0.586408,0.585573,0.997481,0.737938,0.671093
28,0.587303,0.586145,0.997043,0.738272,0.670793
29,0.58807,0.586698,0.996057,0.73844,0.670503
30,0.588326,0.586895,0.995619,0.738475,0.670212
31,0.589029,0.587391,0.994853,0.738657,0.669937
32,0.589796,0.587881,0.994524,0.738953,0.669662
33,0.590883,0.588575,0.994086,0.73938,0.669391
34,0.591906,0.589232,0.993648,0.739777,0.669127
35,0.593121,0.590031,0.992991,0.740224,0.668867
36,0.593185,0.590163,0.992115,0.740084,0.668612
37,0.593696,0.590577,0.991129,0.740135,0.668363
38,0.594016,0.590841,0.990472,0.740159,0.668113
39,0.594655,0.591335,0.989486,0.74027,0.667876
40,0.594847,0.591607,0.988063,0.740084,0.667638
41,0.595678,0.592208,0.987186,0.740309,0.667406
42,0.596957,0.593073,0.98642,0.740768,0.667174
43,0.597404,0.593531,0.984777,0.740661,0.66695
44,0.59798,0.594021,0.983572,0.740701,0.66673
45,0.598747,0.59458,0.982806,0.740918,0.666514
46,0.599578,0.595194,0.98193,0.741145,0.666294
47,0.600409,0.595861,0.980615,0.741286,0.666085
48,0.600281,0.596024,0.978535,0.740817,0.665878
49,0.600985,0.596591,0.977439,0.740941,0.665675
50,0.60124,0.596971,0.975578,0.740698,0.665474
51,0.601688,0.597382,0.974483,0.740698,0.665278
52,0.601624,0.597538,0.97284,0.740342,0.665081
53,0.602647,0.598367,0.971307,0.740534,0.664892
54,0.603414,0.598932,0.970649,0.740775,0.664703
55,0.603478,0.599308,0.967911,0.740263,0.664516
56,0.604309,0.600082,0.96594,0.740274,0.664334
57,0.604629,0.600423,0.964845,0.740212,0.664157
58,0.604693,0.600683,0.963093,0.739893,0.663977
59,0.605652,0.60148,0.961669,0.740076,0.663805
60,0.606227,0.60206,0.960026,0.740028,0.663634
61,0.606483,0.602409,0.958603,0.739867,0.663464
62,0.60757,0.603243,0.957617,0.740201,0.663295
63,0.607826,0.603552,0.956522,0.740107,0.66313
64,0.607826,0.603825,0.954441,0.739688,0.662967
65,0.608017,0.604181,0.952689,0.739428,0.662806
66,0.608593,0.604763,0.951155,0.739401,0.662645
67,0.608081,0.604776,0.948527,0.738615,0.662493
68,0.608912,0.605473,0.947432,0.738802,0.66234
69,0.609104,0.605808,0.945899,0.738584,0.662187
70,0.609104,0.605956,0.944803,0.73836,0.662037
71,0.609488,0.606376,0.943599,0.738303,0.66189
72,0.60968,0.606669,0.942394,0.738151,0.661743
73,0.609872,0.606843,0.942065,0.738179,0.661601
74,0.610255,0.607191,0.941408,0.738234,0.661459
75,0.610511,0.607408,0.94108,0.738294,0.661322
76,0.611086,0.607901,0.940313,0.738422,0.661182
77,0.612685,0.609041,0.939875,0.739127,0.661045
78,0.612557,0.609141,0.938561,0.738793,0.66091
79,0.612876,0.609451,0.937904,0.738817,0.660774
80,0.61326,0.609758,0.937575,0.738941,0.660646
81,0.613452,0.609935,0.937247,0.738969,0.660518
82,0.613324,0.609942,0.93659,0.73877,0.660385
83,0.61358,0.610352,0.934947,0.738559,0.66026
