epoch,accuracy,precision,recall,f1,cost
1,0.58995,0.58995,1,0.742099,0.693184
2,0.58995,0.58995,1,0.742099,0.680115
3,0.58995,0.58995,1,0.742099,0.678107
4,0.58995,0.58995,1,0.742099,0.677156
5,0.58995,0.58995,1,0.742099,0.676333
6,0.58995,0.58995,1,0.742099,0.675541
7,0.58995,0.58995,1,0.742099,0.674771
8,0.58995,0.58995,1,0.742099,0.674021
9,0.58995,0.58995,1,0.742099,0.673292
10,0.58995,0.58995,1,0.742099,0.672581
11,0.58995,0.58995,1,0.742099,0.671887
12,0.58995,0.58995,1,0.742099,0.67121
13,0.58995,0.58995,1,0.742099,0.670551
14,0.58995,0.58995,1,0.742099,0.669904
15,0.590206,0.590101,1,0.742218,0.669278
16,0.590334,0.590223,0.999567,0.742195,0.668665
17,0.590334,0.590269,0.999133,0.742112,0.668066
18,0.59174,0.591148,0.9987,0.742687,0.667481
19,0.592763,0.59185,0.997833,0.743,0.666911
20,0.593914,0.592559,0.997616,0.743499,0.666355
21,0.595192,0.593419,0.996749,0.743934,0.66581
22,0.595704,0.59392,0.995015,0.743843,0.665278
23,0.598261,0.595485,0.994798,0.745009,0.664757
24,0.600563,0.59703,0.993498,0.745851,0.664249
25,0.602353,0.598249,0.992414,0.746495,0.663753
26,0.604654,0.599712,0.991981,0.747509,0.663268
27,0.606061,0.600683,0.991114,0.748017,0.662788
28,0.606444,0.601239,0.988513,0.747705,0.662326
29,0.60849,0.602646,0.98743,0.74848,0.66187
30,0.610152,0.603766,0.986779,0.749157,0.661424
31,0.61207,0.605137,0.985479,0.749835,0.660986
32,0.613604,0.606218,0.984612,0.750413,0.660559
33,0.616801,0.608422,0.983312,0.751719,0.660138
34,0.617952,0.609333,0.982011,0.752033,0.65973
35,0.61923,0.610332,0.980711,0.752411,0.659325
36,0.61987,0.611043,0.978544,0.752312,0.658931
37,0.622427,0.612855,0.97746,0.753362,0.658544
38,0.622427,0.612978,0.976593,0.753197,0.658165
39,0.623322,0.613779,0.975076,0.753349,0.657795
40,0.624473,0.614722,0.973775,0.753669,0.657429
41,0.626391,0.616209,0.972258,0.75433,0.657071
42,0.62703,0.616825,0.970958,0.754399,0.656719
43,0.628308,0.617838,0.969874,0.754828,0.656375
44,0.629076,0.618645,0.967924,0.754838,0.656035
45,0.629843,0.619458,0.965973,0.754848,0.655704
46,0.630354,0.62007,0.964239,0.754771,0.655377
47,0.63061,0.620444,0.962939,0.75465,0.655055
48,0.631505,0.621153,0.962289,0.754974,0.65474
49,0.632528,0.62202,0.961205,0.755279,0.654432
50,0.632911,0.622591,0.959254,0.755097,0.654128
51,0.633551,0.623272,0.957737,0.755126,0.653828
52,0.633423,0.623778,0.954053,0.754348,0.653534
53,0.633167,0.623812,0.952752,0.753966,0.653246
54,0.633551,0.624324,0.951235,0.753865,0.65296
55,0.633679,0.624661,0.949718,0.753633,0.652678
56,0.634062,0.625036,0.949068,0.7537,0.652406
57,0.635213,0.626092,0.947551,0.753988,0.652136
58,0.635213,0.626309,0.946251,0.753733,0.651869
59,0.635341,0.626909,0.943216,0.753202,0.651603
60,0.635724,0.627437,0.941699,0.753098,0.651345
61,0.636236,0.627984,0.940616,0.753145,0.651093
62,0.636108,0.628042,0.939749,0.752909,0.65084
63,0.636108,0.628339,0.938015,0.752565,0.650595
64,0.636108,0.628451,0.937365,0.752436,0.650352
65,0.635852,0.628567,0.935631,0.75196,0.650112
66,0.635852,0.628755,0.934547,0.751743,0.649878
67,0.635852,0.62898,0.933247,0.751483,0.649643
68,0.635596,0.628872,0.932813,0.751265,0.649414
69,0.636108,0.629278,0.932596,0.751484,0.649188
70,0.636491,0.629744,0.931513,0.751464,0.648965
71,0.637387,0.630467,0.931079,0.751838,0.648747
72,0.637387,0.630735,0.929562,0.751533,0.648529
73,0.637642,0.630998,0.929129,0.751578,0.648315
74,0.636875,0.63071,0.927612,0.750877,0.648103
