epoch,accuracy,precision,recall,f1,cost
1,0.53976,0.53976,1,0.701096,0.693133
2,0.53976,0.53976,1,0.701096,0.69006
3,0.53976,0.53976,1,0.701096,0.688998
4,0.53976,0.53976,1,0.701096,0.688114
5,0.53976,0.53976,1,0.701096,0.687268
6,0.540527,0.540174,1,0.701445,0.686449
7,0.54155,0.540811,0.998105,0.701515,0.685658
8,0.547175,0.543928,0.997158,0.703896,0.68489
9,0.557914,0.549948,0.99621,0.708677,0.684144
10,0.56584,0.554615,0.993368,0.711813,0.683419
11,0.570187,0.557672,0.984841,0.712108,0.682716
12,0.575812,0.561513,0.977262,0.713224,0.682034
13,0.583227,0.566308,0.972999,0.715929,0.68137
14,0.591409,0.571829,0.967314,0.718761,0.680727
15,0.595244,0.574661,0.962577,0.719674,0.680102
16,0.597801,0.577077,0.95405,0.719157,0.679493
17,0.598312,0.578397,0.943629,0.717192,0.678902
18,0.600869,0.580504,0.939365,0.717568,0.678326
19,0.604193,0.583506,0.931786,0.717621,0.677768
20,0.603171,0.583408,0.926101,0.715855,0.677222
21,0.60496,0.58519,0.920891,0.715627,0.676692
22,0.607006,0.58697,0.917575,0.715949,0.676176
23,0.608796,0.588865,0.91189,0.715613,0.675673
24,0.610074,0.590321,0.907153,0.715219,0.675183
25,0.609051,0.590824,0.896731,0.712324,0.674705
26,0.608284,0.591124,0.889626,0.710287,0.67424
27,0.609307,0.592628,0.883468,0.709395,0.673784
28,0.610841,0.59418,0.880152,0.709431,0.673341
29,0.61033,0.594403,0.875414,0.708046,0.672908
30,0.609563,0.594621,0.869256,0.706177,0.672486
31,0.610841,0.59596,0.866414,0.706178,0.672074
32,0.610841,0.596779,0.860256,0.704695,0.671671
33,0.611608,0.597754,0.857414,0.704417,0.671279
34,0.612375,0.59887,0.853624,0.703906,0.670894
35,0.614165,0.600736,0.850308,0.70406,0.670517
36,0.614165,0.600939,0.848887,0.703711,0.670151
37,0.613398,0.600876,0.845097,0.702362,0.66979
38,0.612887,0.601015,0.841307,0.701145,0.669439
39,0.613398,0.601836,0.838465,0.700713,0.669095
40,0.613398,0.602323,0.835149,0.699881,0.668758
41,0.613654,0.602881,0.832781,0.699423,0.668427
42,0.612887,0.603038,0.82757,0.697684,0.668103
43,0.611608,0.602635,0.823307,0.695896,0.667787
44,0.61212,0.603484,0.820464,0.695443,0.667477
45,0.612375,0.603839,0.819517,0.695338,0.667172
46,0.61212,0.604211,0.815727,0.694215,0.666874
47,0.614165,0.606061,0.81478,0.69509,0.66658
48,0.614932,0.606853,0.813832,0.695265,0.666294
49,0.615444,0.607434,0.812885,0.6953,0.666013
50,0.616211,0.608233,0.811937,0.695476,0.665734
51,0.616978,0.608958,0.811464,0.695776,0.665461
52,0.617489,0.609392,0.811464,0.696058,0.665197
53,0.616722,0.60913,0.809095,0.695015,0.664933
