epoch,accuracy,precision,recall,f1,cost
1,0.583824,0.583824,1,0.737233,0.693271
2,0.583824,0.583824,1,0.737233,0.682349
3,0.583824,0.583824,1,0.737233,0.68073
4,0.583824,0.583824,1,0.737233,0.680092
5,0.583824,0.583824,1,0.737233,0.679576
6,0.583824,0.583824,1,0.737233,0.679087
7,0.583824,0.583824,1,0.737233,0.67861
8,0.583824,0.583824,1,0.737233,0.678144
9,0.583824,0.583824,1,0.737233,0.67769
10,0.583824,0.583824,1,0.737233,0.677248
11,0.583824,0.583824,1,0.737233,0.676815
12,0.583824,0.583824,1,0.737233,0.676395
13,0.583824,0.583824,1,0.737233,0.675984
14,0.583824,0.583824,1,0.737233,0.675581
15,0.583824,0.583824,1,0.737233,0.675188
16,0.58376,0.583797,0.999891,0.737182,0.674803
17,0.583887,0.583872,0.999891,0.737242,0.674431
18,0.583887,0.583882,0.999781,0.73722,0.674059
19,0.583951,0.58392,0.999781,0.73725,0.673704
20,0.584079,0.584005,0.999671,0.737288,0.673346
21,0.584207,0.58408,0.999671,0.737348,0.673006
22,0.584335,0.584165,0.999562,0.737386,0.672669
23,0.584527,0.584321,0.999124,0.737391,0.672339
24,0.584719,0.584466,0.998795,0.737417,0.672017
25,0.585102,0.584723,0.998467,0.737532,0.671699
26,0.585614,0.585067,0.998029,0.737686,0.671395
27,0.586445,0.585611,0.997481,0.737968,0.671091
28,0.58734,0.586182,0.997043,0.738302,0.670792
29,0.588107,0.586736,0.996057,0.73847,0.670501
30,0.588363,0.586933,0.995619,0.738505,0.670211
31,0.589067,0.587429,0.994853,0.738687,0.669935
32,0.589834,0.587919,0.994524,0.738984,0.669659
33,0.590921,0.588613,0.994086,0.73941,0.669389
34,0.591944,0.589271,0.993648,0.739808,0.669125
35,0.593159,0.590069,0.992991,0.740254,0.668866
36,0.593222,0.590201,0.992115,0.740114,0.66861
37,0.593734,0.590615,0.991129,0.740165,0.66836
38,0.594054,0.590879,0.990472,0.740189,0.668111
39,0.594693,0.591373,0.989486,0.740301,0.667873
40,0.594885,0.591645,0.988063,0.740115,0.667636
41,0.595716,0.592247,0.987186,0.740339,0.667403
42,0.596995,0.593112,0.98642,0.740799,0.667172
43,0.597442,0.593571,0.984777,0.740692,0.666947
44,0.598018,0.59406,0.983572,0.740732,0.666727
45,0.598785,0.59462,0.982806,0.740949,0.666511
46,0.599616,0.595233,0.98193,0.741176,0.666292
47,0.600448,0.5959,0.980615,0.741317,0.666083
48,0.60032,0.596064,0.978535,0.740848,0.665876
49,0.601023,0.596631,0.977439,0.740971,0.665673
50,0.601279,0.597011,0.975578,0.740728,0.665472
-1,0.570777,0.572225,0.968381,0.719369,-1
