epoch,accuracy,precision,recall,f1,cost
1,0.589898,0.589898,1,0.742057,0.69315
2,0.589898,0.589898,1,0.742057,0.680129
3,0.589898,0.589898,1,0.742057,0.678121
4,0.589898,0.589898,1,0.742057,0.677172
5,0.589898,0.589898,1,0.742057,0.676348
6,0.589898,0.589898,1,0.742057,0.675558
7,0.589898,0.589898,1,0.742057,0.674788
8,0.589898,0.589898,1,0.742057,0.674039
9,0.589898,0.589898,1,0.742057,0.673309
10,0.589898,0.589898,1,0.742057,0.672598
11,0.589898,0.589898,1,0.742057,0.671904
12,0.589898,0.589898,1,0.742057,0.671227
13,0.589898,0.589898,1,0.742057,0.670568
14,0.589898,0.589898,1,0.742057,0.669924
15,0.590153,0.590049,1,0.742177,0.669297
16,0.590281,0.59017,0.999566,0.742153,0.668684
17,0.590409,0.590292,0.999133,0.74213,0.668086
18,0.591688,0.591096,0.998699,0.742645,0.667503
19,0.592711,0.591797,0.997832,0.742959,0.666932
20,0.59399,0.592583,0.997615,0.743517,0.666375
21,0.595269,0.593443,0.996748,0.743953,0.665831
22,0.595652,0.593867,0.995014,0.743802,0.665299
23,0.59821,0.595433,0.994797,0.744967,0.664779
24,0.600511,0.596978,0.993497,0.74581,0.664271
25,0.60243,0.598275,0.992413,0.746514,0.663774
26,0.604604,0.599659,0.991979,0.747468,0.663288
27,0.60601,0.600631,0.991112,0.747975,0.662813
28,0.606394,0.601187,0.988511,0.747663,0.662347
29,0.60844,0.602593,0.987427,0.748439,0.661892
30,0.610102,0.603714,0.986777,0.749115,0.661446
31,0.612148,0.605165,0.985476,0.749856,0.66101
32,0.613683,0.606247,0.984609,0.750434,0.660582
33,0.616624,0.608317,0.983091,0.751574,0.660163
34,0.617903,0.60928,0.982007,0.751992,0.659753
35,0.619182,0.610279,0.980707,0.75237,0.659351
36,0.619565,0.610915,0.977889,0.752021,0.658956
37,0.622506,0.612886,0.977455,0.753384,0.658571
38,0.622634,0.613092,0.976588,0.753281,0.658191
39,0.623529,0.613894,0.97507,0.753434,0.65782
40,0.624552,0.614753,0.97377,0.753691,0.657455
41,0.626343,0.616156,0.972252,0.754289,0.657097
42,0.626982,0.616772,0.970952,0.754358,0.656746
43,0.628389,0.61787,0.969868,0.754851,0.656402
44,0.629028,0.618592,0.967917,0.754797,0.656064
45,0.629923,0.619491,0.965966,0.75487,0.655731
46,0.630307,0.62005,0.964015,0.754688,0.655405
47,0.630691,0.620444,0.963148,0.754714,0.655085
48,0.631714,0.621274,0.962281,0.75506,0.65477
49,0.632481,0.622001,0.96098,0.755196,0.65446
50,0.632864,0.622538,0.959246,0.755055,0.654156
51,0.633504,0.623219,0.957728,0.755085,0.653857
52,0.633248,0.623671,0.953826,0.7542,0.653564
53,0.633248,0.623847,0.952742,0.753989,0.653274
54,0.633504,0.624306,0.951008,0.75378,0.65299
55,0.633632,0.624608,0.949707,0.753591,0.65271
56,0.634015,0.624982,0.949057,0.753658,0.652435
57,0.635166,0.626038,0.94754,0.753946,0.652165
58,0.635038,0.626202,0.946022,0.753583,0.651899
59,0.635294,0.626855,0.943204,0.753159,0.651637
60,0.635678,0.627383,0.941687,0.753055,0.651378
61,0.636317,0.627984,0.940819,0.753211,0.651124
62,0.636189,0.628079,0.939736,0.752931,0.650873
63,0.636061,0.628285,0.938001,0.752522,0.650626
64,0.636189,0.628526,0.937134,0.752415,0.650384
65,0.635806,0.628551,0.9354,0.751873,0.650145
66,0.635678,0.628684,0.934099,0.751548,0.649909
67,0.635806,0.628926,0.933232,0.75144,0.649677
68,0.63555,0.628818,0.932799,0.751222,0.649447
69,0.636061,0.629223,0.932582,0.751441,0.649221
70,0.636445,0.629689,0.931498,0.751421,0.648999
71,0.637212,0.630358,0.930848,0.751685,0.648779
72,0.63734,0.630681,0.929547,0.75149,0.648563
73,0.637596,0.630944,0.929113,0.751534,0.64835
74,0.636829,0.630656,0.927596,0.750834,0.648139
75,0.636573,0.630547,0.927162,0.750614,0.647931
76,0.637084,0.630996,0.926729,0.75079,0.647726
77,0.637212,0.631244,0.925862,0.750681,0.647523
78,0.636957,0.631368,0.924127,0.750198,0.647324
79,0.637084,0.631618,0.92326,0.750088,0.647126
80,0.637212,0.631907,0.922176,0.749934,0.646932
81,0.63734,0.632237,0.920876,0.749735,0.64674
82,0.638491,0.633164,0.920442,0.750243,0.64655
83,0.638747,0.633513,0.919575,0.750199,0.646363
84,0.640281,0.634731,0.919142,0.750908,0.646178
85,0.640537,0.635001,0.918708,0.750952,0.645995
86,0.640537,0.635123,0.918058,0.75082,0.645814
