epoch,accuracy,precision,recall,f1,cost
1,0.502287,0.502287,1,0.668697,0.693156
2,0.502287,0.502287,1,0.668697,0.692473
3,0.502287,0.502287,1,0.668697,0.691984
4,0.502287,0.502287,1,0.668697,0.691575
5,0.503202,0.502747,1,0.669104,0.691202
6,0.503202,0.502747,1,0.669104,0.690848
7,0.506862,0.504596,1,0.670739,0.690503
8,0.507777,0.50506,1,0.671149,0.690166
9,0.514181,0.508427,0.989071,0.671614,0.689834
10,0.514181,0.508475,0.983607,0.670391,0.689507
11,0.5215,0.5125,0.970856,0.670862,0.689186
12,0.524245,0.514091,0.96357,0.670469,0.68887
13,0.529735,0.51731,0.952641,0.670513,0.688557
14,0.534309,0.519881,0.952641,0.672669,0.688249
15,0.537969,0.522177,0.943534,0.672291,0.687945
16,0.546203,0.527068,0.939891,0.675393,0.687644
17,0.550778,0.529897,0.936248,0.676761,0.687349
18,0.553522,0.53187,0.92714,0.675963,0.687057
19,0.558097,0.53481,0.923497,0.677355,0.686768
20,0.563586,0.538462,0.918033,0.678788,0.686484
21,0.567246,0.541126,0.910747,0.678887,0.686202
22,0.568161,0.541985,0.905282,0.678035,0.685924
23,0.571821,0.544653,0.899818,0.678571,0.685649
24,0.57365,0.546369,0.89071,0.677285,0.685377
25,0.572736,0.546591,0.876138,0.673198,0.685109
26,0.572736,0.547018,0.868852,0.671358,0.684843
27,0.57365,0.548088,0.861566,0.669972,0.68458
28,0.58097,0.553719,0.854281,0.67192,0.684321
29,0.583715,0.556086,0.848816,0.671954,0.684064
30,0.584629,0.55716,0.843352,0.671014,0.68381
31,0.585544,0.557971,0.84153,0.671024,0.683559
32,0.584629,0.557716,0.836066,0.669096,0.683309
33,0.584629,0.558282,0.82878,0.667155,0.683064
34,0.584629,0.55886,0.821494,0.665192,0.682819
35,0.585544,0.55985,0.817851,0.664693,0.682578
36,0.585544,0.560301,0.812386,0.663197,0.682339
37,0.585544,0.560606,0.808743,0.662192,0.682102
38,0.584629,0.560356,0.803279,0.66018,0.681867
39,0.587374,0.56266,0.801457,0.661157,0.681634
40,0.590119,0.564994,0.799636,0.662142,0.681403
41,0.593779,0.568093,0.797814,0.663636,0.681176
42,0.598353,0.572178,0.794171,0.665141,0.680949
43,0.597438,0.571616,0.79235,0.664122,0.680724
44,0.596523,0.571429,0.786885,0.662069,0.680503
45,0.597438,0.572764,0.781421,0.661017,0.680282
46,0.597438,0.572959,0.779599,0.660494,0.680062
47,0.599268,0.574697,0.777778,0.660991,0.679846
48,0.602013,0.577236,0.775956,0.662005,0.679632
49,0.603843,0.579019,0.774135,0.66251,0.679417
50,0.601098,0.577291,0.76867,0.659375,0.679206
51,0.602013,0.578082,0.76867,0.659891,0.678997
52,0.603843,0.58011,0.765027,0.659859,0.678788
53,0.603843,0.580332,0.763206,0.659323,0.678581
54,0.604758,0.581363,0.761384,0.659306,0.678377
55,0.605672,0.582173,0.761384,0.659826,0.678172
56,0.607502,0.584034,0.759563,0.660333,0.677971
57,0.607502,0.58427,0.757741,0.659794,0.67777
58,0.605672,0.583099,0.754098,0.657665,0.677572
59,0.608417,0.585573,0.754098,0.659236,0.677374
60,0.607502,0.584986,0.752277,0.658167,0.677177
61,0.607502,0.585227,0.750455,0.657622,0.676983
62,0.608417,0.58606,0.750455,0.658147,0.676789
63,0.609332,0.586895,0.750455,0.658673,0.676597
64,0.609332,0.586895,0.750455,0.658673,0.676407
65,0.611162,0.588571,0.750455,0.659728,0.676216
66,0.611162,0.588825,0.748634,0.659182,0.676028
67,0.612077,0.58967,0.748634,0.659711,0.675841
68,0.612077,0.58967,0.748634,0.659711,0.675655
69,0.612077,0.58967,0.748634,0.659711,0.67547
70,0.610247,0.588489,0.744991,0.657556,0.675287
71,0.611162,0.589337,0.744991,0.658085,0.675105
72,0.612992,0.591304,0.743169,0.658596,0.674924
73,0.613907,0.592431,0.741348,0.658576,0.674743
74,0.612992,0.591837,0.739526,0.65749,0.674564
75,0.612992,0.591837,0.739526,0.65749,0.674387
76,0.612992,0.591837,0.739526,0.65749,0.67421
77,0.612992,0.591837,0.739526,0.65749,0.674034
78,0.612992,0.591837,0.739526,0.65749,0.67386
79,0.613907,0.592701,0.739526,0.658023,0.673685
80,0.612077,0.591508,0.735883,0.655844,0.673513
81,0.613907,0.592972,0.737705,0.657468,0.673341
82,0.614822,0.593567,0.739526,0.658556,0.67317
83,0.613907,0.593245,0.735883,0.656911,0.673
84,0.613907,0.59352,0.734062,0.656352,0.672832
85,0.613907,0.59352,0.734062,0.656352,0.672664
86,0.613907,0.59352,0.734062,0.656352,0.672496
87,0.614822,0.594395,0.734062,0.656887,0.67233
88,0.619396,0.598811,0.734062,0.659575,0.672165
89,0.618481,0.598214,0.73224,0.658477,0.672
90,0.618481,0.598214,0.73224,0.658477,0.671837
91,0.618481,0.598802,0.728597,0.657354,0.671674
92,0.617566,0.598201,0.726776,0.65625,0.671512
93,0.617566,0.598201,0.726776,0.65625,0.671351
94,0.619396,0.6,0.726776,0.657331,0.671191
95,0.619396,0.6,0.726776,0.657331,0.671031
96,0.619396,0.6,0.726776,0.657331,0.670874
97,0.620311,0.600904,0.726776,0.657873,0.670715
98,0.621226,0.601504,0.728597,0.658979,0.670558
99,0.620311,0.600904,0.726776,0.657873,0.670401
100,0.620311,0.601208,0.724954,0.657308,0.670246
-1,0.554893,0.550633,0.679688,0.608392,-1
