epoch,accuracy,precision,recall,f1,cost
1,0.643926,0.65217,0.835943,0.732709,0.636216
2,0.643926,0.65217,0.835943,0.732709,0.636207
3,0.643926,0.65217,0.835943,0.732709,0.636195
4,0.643926,0.65217,0.835943,0.732709,0.636183
5,0.64399,0.652226,0.835943,0.732745,0.636171
6,0.64399,0.652226,0.835943,0.732745,0.636158
7,0.643862,0.652166,0.835724,0.732623,0.636147
8,0.64399,0.652278,0.835724,0.732693,0.636136
9,0.644054,0.652334,0.835724,0.732728,0.636124
10,0.644054,0.652334,0.835724,0.732728,0.636112
11,0.644054,0.652334,0.835724,0.732728,0.636101
12,0.644054,0.652334,0.835724,0.732728,0.636092
13,0.644373,0.652639,0.835615,0.732879,0.636082
14,0.644373,0.652639,0.835615,0.732879,0.63607
15,0.644501,0.65275,0.835615,0.732949,0.636059
16,0.644437,0.652747,0.835396,0.732863,0.636048
17,0.644437,0.652747,0.835396,0.732863,0.636038
18,0.644437,0.652747,0.835396,0.732863,0.636026
19,0.644437,0.652773,0.835286,0.732837,0.636015
20,0.644437,0.652773,0.835286,0.732837,0.636004
21,0.644565,0.652754,0.835834,0.733036,0.635992
22,0.644565,0.652754,0.835834,0.733036,0.635978
23,0.644629,0.65281,0.835834,0.733071,0.635969
24,0.644629,0.65281,0.835834,0.733071,0.63596
25,0.644629,0.65281,0.835834,0.733071,0.635949
26,0.644693,0.652866,0.835834,0.733106,0.635936
27,0.644693,0.652866,0.835834,0.733106,0.635926
28,0.644629,0.652862,0.835615,0.73302,0.635913
29,0.644629,0.652862,0.835615,0.73302,0.635902
30,0.644693,0.652892,0.835724,0.73308,0.63589
31,0.644693,0.652892,0.835724,0.73308,0.63588
32,0.644693,0.652892,0.835724,0.73308,0.63587
33,0.644693,0.652892,0.835724,0.73308,0.635858
34,0.644693,0.652892,0.835724,0.73308,0.635844
35,0.644693,0.652892,0.835724,0.73308,0.635834
36,0.644693,0.652892,0.835724,0.73308,0.635824
37,0.644757,0.652948,0.835724,0.733116,0.635812
38,0.644757,0.652948,0.835724,0.733116,0.635802
39,0.644757,0.652948,0.835724,0.733116,0.635792
40,0.644757,0.652948,0.835724,0.733116,0.635778
41,0.644821,0.653004,0.835724,0.733151,0.635769
42,0.644885,0.653059,0.835724,0.733186,0.635757
43,0.644821,0.65303,0.835615,0.733125,0.635747
44,0.644821,0.65303,0.835615,0.733125,0.635734
45,0.644885,0.653086,0.835615,0.73316,0.635722
46,0.644885,0.653086,0.835615,0.73316,0.635711
47,0.644885,0.653086,0.835615,0.73316,0.6357
48,0.645205,0.653339,0.835724,0.733362,0.635689
49,0.645205,0.653339,0.835724,0.733362,0.635679
50,0.64546,0.653484,0.836053,0.73358,0.635667
51,0.64546,0.653484,0.836053,0.73358,0.635657
52,0.64546,0.653484,0.836053,0.73358,0.635644
53,0.645524,0.65354,0.836053,0.733615,0.635633
54,0.64546,0.65351,0.835943,0.733554,0.635622
55,0.645524,0.65354,0.836053,0.733615,0.635613
56,0.645524,0.65354,0.836053,0.733615,0.635603
57,0.645524,0.65354,0.836053,0.733615,0.635592
58,0.645588,0.653596,0.836053,0.73365,0.635582
59,0.64546,0.653537,0.835834,0.733529,0.63557
60,0.645524,0.653645,0.835615,0.733513,0.635558
61,0.645524,0.653645,0.835615,0.733513,0.635547
62,0.64546,0.653615,0.835505,0.733452,0.635537
63,0.645396,0.653586,0.835396,0.733391,0.635525
64,0.645396,0.653586,0.835396,0.733391,0.635513
65,0.645396,0.653586,0.835396,0.733391,0.635503
66,0.64546,0.653642,0.835396,0.733426,0.635492
67,0.645205,0.653549,0.834848,0.733157,0.63548
68,0.645332,0.653635,0.834958,0.733253,0.63547
69,0.645716,0.65384,0.835505,0.733593,0.635457
70,0.645716,0.65384,0.835505,0.733593,0.635447
71,0.645716,0.653708,0.836053,0.733721,0.635438
72,0.645716,0.653708,0.836053,0.733721,0.635426
73,0.645716,0.653708,0.836053,0.733721,0.635415
74,0.645716,0.653708,0.836053,0.733721,0.635405
75,0.645716,0.653708,0.836053,0.733721,0.635392
76,0.645716,0.653708,0.836053,0.733721,0.635381
77,0.64578,0.653764,0.836053,0.733756,0.63537
78,0.64578,0.653764,0.836053,0.733756,0.635361
79,0.64578,0.653764,0.836053,0.733756,0.635352
80,0.645972,0.653932,0.836053,0.733862,0.63534
81,0.646036,0.653988,0.836053,0.733897,0.63533
82,0.646036,0.653988,0.836053,0.733897,0.635317
83,0.6461,0.654044,0.836053,0.733933,0.635308
84,0.6461,0.654044,0.836053,0.733933,0.635294
85,0.6461,0.654044,0.836053,0.733933,0.635285
86,0.6461,0.65407,0.835943,0.733907,0.635274
87,0.6461,0.65407,0.835943,0.733907,0.635265
