epoch,accuracy,precision,recall,f1,cost
1,0.656586,0.663564,0.835286,0.739588,0.627394
2,0.656586,0.663564,0.835286,0.739588,0.627387
3,0.656778,0.663737,0.835286,0.739695,0.627379
4,0.656778,0.663737,0.835286,0.739695,0.62737
5,0.656778,0.663737,0.835286,0.739695,0.627366
6,0.656841,0.663795,0.835286,0.739731,0.62736
7,0.656841,0.663795,0.835286,0.739731,0.627353
8,0.656714,0.663679,0.835286,0.73966,0.627347
9,0.656714,0.663679,0.835286,0.73966,0.627339
10,0.656714,0.663679,0.835286,0.73966,0.627332
11,0.656714,0.663679,0.835286,0.73966,0.627325
12,0.656714,0.663679,0.835286,0.73966,0.627319
13,0.656714,0.663679,0.835286,0.73966,0.627312
14,0.656714,0.663679,0.835286,0.73966,0.627305
15,0.656714,0.663679,0.835286,0.73966,0.627297
16,0.656714,0.663679,0.835286,0.73966,0.627289
17,0.656714,0.663679,0.835286,0.73966,0.627282
18,0.656714,0.663679,0.835286,0.73966,0.627275
19,0.656714,0.663679,0.835286,0.73966,0.627267
20,0.656778,0.663737,0.835286,0.739695,0.627261
21,0.656778,0.663737,0.835286,0.739695,0.627255
22,0.656778,0.663737,0.835286,0.739695,0.627249
23,0.656714,0.663736,0.835067,0.739609,0.62724
24,0.656714,0.663736,0.835067,0.739609,0.627234
25,0.656778,0.663765,0.835177,0.73967,0.627229
26,0.656778,0.663765,0.835177,0.73967,0.627222
27,0.656778,0.663765,0.835177,0.73967,0.627215
28,0.656778,0.663765,0.835177,0.73967,0.627206
29,0.656778,0.663765,0.835177,0.73967,0.627198
30,0.656778,0.663765,0.835177,0.73967,0.62719
31,0.656778,0.663765,0.835177,0.73967,0.627185
32,0.656778,0.663765,0.835177,0.73967,0.627179
33,0.656714,0.663736,0.835067,0.739609,0.627172
34,0.656714,0.663736,0.835067,0.739609,0.627165
35,0.656714,0.663736,0.835067,0.739609,0.627157
36,0.656778,0.663879,0.834739,0.739569,0.627148
37,0.656778,0.663879,0.834739,0.739569,0.627143
38,0.656778,0.663879,0.834739,0.739569,0.627136
39,0.656778,0.663879,0.834739,0.739569,0.627131
40,0.656841,0.663937,0.834739,0.739605,0.627123
41,0.656841,0.663937,0.834739,0.739605,0.627116
42,0.656841,0.663909,0.834848,0.73963,0.627111
43,0.656841,0.663909,0.834848,0.73963,0.627104
44,0.656841,0.663909,0.834848,0.73963,0.627096
45,0.656841,0.663909,0.834848,0.73963,0.627089
46,0.656841,0.663909,0.834848,0.73963,0.627083
47,0.656905,0.663967,0.834848,0.739666,0.627075
48,0.656905,0.663967,0.834848,0.739666,0.627068
49,0.656905,0.663967,0.834848,0.739666,0.627062
50,0.656905,0.663967,0.834848,0.739666,0.627054
51,0.656905,0.663967,0.834848,0.739666,0.627048
52,0.656905,0.663967,0.834848,0.739666,0.627041
53,0.656905,0.663967,0.834848,0.739666,0.627033
54,0.656905,0.663967,0.834848,0.739666,0.627025
55,0.656905,0.663967,0.834848,0.739666,0.627019
56,0.656905,0.663967,0.834848,0.739666,0.627012
57,0.656905,0.663967,0.834848,0.739666,0.627006
58,0.656905,0.663967,0.834848,0.739666,0.626999
59,0.656905,0.663967,0.834848,0.739666,0.626992
60,0.656905,0.663967,0.834848,0.739666,0.626985
61,0.657033,0.664082,0.834848,0.739738,0.626979
62,0.657033,0.664082,0.834848,0.739738,0.626972
63,0.657033,0.664082,0.834848,0.739738,0.626964
64,0.657097,0.66414,0.834848,0.739774,0.626957
65,0.657033,0.664082,0.834848,0.739738,0.62695
66,0.657033,0.664082,0.834848,0.739738,0.626943
67,0.657033,0.664082,0.834848,0.739738,0.626936
68,0.657097,0.664111,0.834958,0.739799,0.62693
69,0.657097,0.664111,0.834958,0.739799,0.626923
70,0.657097,0.664111,0.834958,0.739799,0.626916
71,0.657097,0.664111,0.834958,0.739799,0.62691
72,0.657097,0.664111,0.834958,0.739799,0.626904
73,0.657161,0.664141,0.835067,0.73986,0.626899
74,0.657225,0.664199,0.835067,0.739896,0.626889
75,0.657225,0.664199,0.835067,0.739896,0.626881
76,0.657225,0.664199,0.835067,0.739896,0.626874
77,0.657417,0.664372,0.835067,0.740004,0.626867
78,0.657417,0.664372,0.835067,0.740004,0.62686
79,0.657417,0.664372,0.835067,0.740004,0.626853
80,0.657417,0.664372,0.835067,0.740004,0.626848
81,0.657417,0.664372,0.835067,0.740004,0.626841
82,0.657353,0.664314,0.835067,0.739968,0.626835
83,0.657417,0.664372,0.835067,0.740004,0.626828
84,0.657417,0.664372,0.835067,0.740004,0.62682
85,0.657417,0.664372,0.835067,0.740004,0.626814
86,0.657417,0.664372,0.835067,0.740004,0.626808
87,0.657417,0.664372,0.835067,0.740004,0.626801
88,0.657417,0.664372,0.835067,0.740004,0.626794
89,0.657609,0.664546,0.835067,0.740112,0.626787
90,0.657609,0.664546,0.835067,0.740112,0.62678
91,0.657609,0.664546,0.835067,0.740112,0.626772
92,0.657609,0.664546,0.835067,0.740112,0.626766
93,0.657864,0.664778,0.835067,0.740255,0.62676
94,0.657864,0.664778,0.835067,0.740255,0.626753
95,0.657864,0.664778,0.835067,0.740255,0.626746
96,0.657864,0.664778,0.835067,0.740255,0.626739
97,0.657864,0.664778,0.835067,0.740255,0.626731
98,0.657864,0.664778,0.835067,0.740255,0.626723
99,0.657864,0.664778,0.835067,0.740255,0.626718
100,0.657864,0.664778,0.835067,0.740255,0.626711
101,0.657864,0.664778,0.835067,0.740255,0.626705
102,0.657864,0.664778,0.835067,0.740255,0.626699
103,0.657928,0.664836,0.835067,0.740291,0.626693
104,0.657928,0.664836,0.835067,0.740291,0.626687
105,0.65812,0.66501,0.835067,0.740399,0.626681
106,0.65812,0.66501,0.835067,0.740399,0.626675
107,0.658312,0.665097,0.835396,0.740583,0.626667
108,0.658312,0.665097,0.835396,0.740583,0.626661
109,0.658568,0.665214,0.835834,0.740827,0.626653
110,0.658568,0.665214,0.835834,0.740827,0.626644
111,0.658632,0.665272,0.835834,0.740863,0.626636
112,0.658632,0.665272,0.835834,0.740863,0.62663
113,0.658696,0.66533,0.835834,0.740899,0.626624
114,0.658696,0.66533,0.835834,0.740899,0.626617
115,0.65876,0.665388,0.835834,0.740935,0.62661
116,0.65876,0.665388,0.835834,0.740935,0.626602
117,0.65876,0.665388,0.835834,0.740935,0.626595
118,0.65876,0.665388,0.835834,0.740935,0.626589
119,0.65876,0.665388,0.835834,0.740935,0.626584
120,0.65876,0.665388,0.835834,0.740935,0.626577
121,0.65876,0.665388,0.835834,0.740935,0.626572
122,0.658887,0.665504,0.835834,0.741007,0.626564
123,0.658887,0.665504,0.835834,0.741007,0.626559
124,0.658887,0.665504,0.835834,0.741007,0.626552
125,0.658887,0.665504,0.835834,0.741007,0.626546
126,0.658887,0.665504,0.835834,0.741007,0.626539
127,0.658887,0.665504,0.835834,0.741007,0.626532
128,0.658887,0.665504,0.835834,0.741007,0.626525
129,0.658824,0.665446,0.835834,0.740971,0.626519
