epoch,accuracy,precision,recall,f1,cost
1,0.50624,0.50624,1,0.67219,0.69319
2,0.50624,0.50624,1,0.67219,0.692273
3,0.507105,0.506678,1,0.672577,0.691792
4,0.507105,0.506678,1,0.672577,0.691475
5,0.507476,0.506866,1,0.672742,0.691224
6,0.507352,0.506804,1,0.672687,0.691005
7,0.509082,0.507688,0.999268,0.6733,0.690799
8,0.509453,0.507877,0.999268,0.673466,0.690605
9,0.5118,0.509095,0.997315,0.674091,0.690416
10,0.512418,0.509427,0.995851,0.674046,0.69023
11,0.51316,0.509853,0.991457,0.673408,0.690053
12,0.515754,0.511237,0.988284,0.673879,0.689879
13,0.519832,0.513448,0.983158,0.674594,0.689708
14,0.521191,0.514245,0.978033,0.674069,0.689544
15,0.524527,0.516116,0.973151,0.674505,0.68938
16,0.52428,0.516112,0.965585,0.672675,0.689221
17,0.526381,0.517437,0.956065,0.671467,0.689067
18,0.530088,0.519616,0.950452,0.671901,0.688916
19,0.532312,0.520979,0.94557,0.671811,0.688765
20,0.53503,0.522647,0.940688,0.671955,0.688622
21,0.537254,0.524063,0.935563,0.671808,0.688478
22,0.54022,0.525953,0.929949,0.671898,0.68834
23,0.541826,0.527055,0.924823,0.671451,0.6882
24,0.544915,0.529065,0.919697,0.671718,0.688065
25,0.547387,0.530728,0.914816,0.671745,0.687932
-1,0.547442,0.532304,0.90918,0.671475,-1
